Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
BT-474_breast_invasive_ductal_carcinoma_EGF,CL,BT-474 cell,BT-474 cell,mammary gland epithelial cell,-,breast,breast,BT-474 cell,breast
HUVEC umbilical vein endothelial,CL,HUV-EC-C cell,HUV-EC-C cell,endothelial cell of umbilical vein,-,umbilical cord,umbilical cord,HUVEC cell,HUVEC cell
SK-MEL-239,CL,-,clusters in suspension cell line culturing,melanocyte,obsolete native cell,-,major vestibular gland,-,colon transversum
MCF10CA1a,CL,MCF 10A cell,suspension with feeder cells cell line culturing,mammary gland epithelial cell,obsolete native cell,breast,brain,-,adenohypophysis
LY4,CL,-,immortal multi fate stem cell line cell,B cell,Merkel cell,blood,medial preoptic nucleus,-,kidney cell line
MALME-3,CL,Malme-3 cell,Malme-3 cell,skin fibroblast,-,skin epidermis,-,MALME-3 cell,-
HUES48 Cells,CL,-,immortal human cell line cell,embryonic stem cell,cultured cell,embryo,major vestibular gland,-,bone
GM12873_female_B-cells,CL,GM12873 cell,GM12873 cell,B cell,-,blood,female organism,-,-
Capan1-untreated,CL,Capan-1 cell,immortal human cell line cell,pancreatic ductal cell,primary cultured cell,exocrine pancreas,uterine cervix,CAPAN-1 cell,intestinal cell line
H1 hESC-derived neural progenitor cells_Smad_72hr,CL,human embryonic stem cell line cell,human embryonic stem cell line cell,neural progenitor cell,-,embryo,organ,-,-
T47D_invasive_ductal_carcinoma_E2,CL,T-47D cell,T-47D cell,mammary gland epithelial cell,-,breast,organ part,T-47D cell,gut cavity
HUDEP-2_BCL11AKO,CL,-,immortal chorion-derived cell line cell,erythroid progenitor cell,obsolete cell by lineage,umbilical cord blood,material anatomical entity,-,ring gland
MALME3,CL,Malme-3 cell,ATCC cell line cell,skin fibroblast,primary cultured cell,skin epidermis,sense organ,MALME-3 cell,adductor
TTC549_Doxycycline,CL,-,adherent cell line cell,-,-,liver,anatomical wall,-,adductor longus
GM12878 ENCODE,CL,GM12878 cell,GM12878 cell,B cell,-,blood,processual entity,GM-12878 cell,-
CA-46_Burkitt_lymphoma,CL,CA46 cell,cell line cell culturing,B cell,cell,blood,sense organ,CA-46 cell,chondrocyte
LREX,CL,-,cell line cell,epithelial cell of prostate,obsolete immortal cell line cell,prostate gland,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
C4-2B_vehicle_24h,CL,LNCaP cell,immortal muscle precursor cell line cell,epithelial cell of prostate,obsolete immortal cell line cell,prostate gland,brain,LNCAP-C4-2B cell,culture condition:-induced cell
TSU-1621-MT_adult_acute_myeloid_leukemia_ATRA,CL,-,cell line cell culturing,myeloid cell,-,blood,adult organism,-,adult
NCR-G1,CL,RCB2341 cell,RCB2341 cell,male germ cell,-,testis,-,-,-
MCF-7_10Gygamma_5h,CL,MCF7 cell,MCF7 cell,mammary gland epithelial cell,-,breast,lung,MCF-7 cell,-
22rv1-arvs,CL,22Rv1 cell,22Rv1 cell,epithelial cell of prostate,-,prostate gland,-,CWR22-Rv1 cell,-
H9_Cell_Line,CL,H9 cell,cell,T cell,-,blood,organ,H-9 cell,-
SF268,CL,SF268 cell,SF268 cell,astrocyte,-,brain,-,SF-268 cell,-
IMR-5_Neuroblastoma,CL,IMR-5 cell,IMR-5 cell,neuroblast (sensu Vertebrata),-,brain,fontanelle,IMR-5 cell,medullary breast carcinoma cell
HUVEC_Notch1kd_IL1beta,CL,HUV-EC-C cell,HUV-EC-C cell,endothelial cell of umbilical vein,-,umbilical cord,-,HUVEC cell,HUVEC cell
PFSK-1,CL,PFSK-1 cell,PFSK-1 cell,fibroblast,-,brain,-,-,-
NCI-H2171 cells,CL,NCI-H2171 cell,NCI-H2171 cell,epithelial cell of lung,-,lung,-,NCI-H2171 cell,-
TEX-HIST1H3F-K27I-2-Rx_cells,CL,-,suspension with feeder cells cell line culturing,stem cell,cell,bone marrow,material anatomical entity,TEX cell,culture condition:3-methylcrotonoyl-CoA-grown cell
CAL51,CL,CAL-51 cell,cell line cell,mammary gland epithelial cell,obsolete immortal cell line cell,breast,naris,CAL-51 cell,"culture condition:2,5-dihydroxybenzoate-grown cell"
HEK293-FT,CL,293-derived cell,HEK293,kidney epithelial cell,-,kidney,-,HEK-293FT cell,-
LY1,CL,-,cell line cell,B cell,obsolete immortal cell line cell,blood,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
FL16,CL,-,immortal multinucleate cell line cell,B cell,neuron associated cell (sensu Vertebrata),lymph node,endoneurium,-,bladder
mesenchymal stem cell line:Hu5/E18,CL,-,cell line,mesenchymal cell,mesenchymal cell,mesenchyme,-,mesenchymal stem cell,mesenchymal stem cell
carcinoid cell line:NCI-H1770,CL,NCI-H1770 cell,NCI-H1770 cell,pulmonary neuroendocrine cell,cell,lung,-,carcinoid cell,carcinoid cell
MCC26_virus_negative,CL,-,ATCC cell line cell,Merkel cell,primary cultured cell,skin epidermis,blastopore,-,culture condition:2-aminobenzenesulfonate-grown cell
HS-SY-2,CL,RCB2231 cell,cell line cell,synovial cell,obsolete immortal cell line cell,synovial bursa,naris,HS-SY-2 cell,"culture condition:2,5-dihydroxybenzoate-grown cell"
LNCaP_prostate_carcinoma_RPMIFBS,CL,LNCAP cell,LNCAP cell,epithelial cell of prostate,-,prostate gland,prostate gland,LNCaP cell,prostate gland
MCF7L-TamRimmortalized_breast_epithelial_tamoxifen_resistant_cell_line,CL,-,-,mammary gland epithelial cell,mammary gland epithelial cell,breast,breast,-,breast
acute myeloid leukemia (FAB M5) cell line:THP-1 (revived),CL,THP-1 cell,THP-1 cell,monocyte,cell,blood,-,THP-1 cell,-
NCI-H2009,CL,NCI-H2009 cell,NCI-H2009 cell,epithelial cell of lung,-,lung,-,NCI-H2009 cell,-
SK-N-BE,CL,-,immortal polygonal cell line cell,neuroblast (sensu Vertebrata),obsolete native cell,brain,testis,-,Ehrlich tumor carcinoma cell
GM10861_female_B-cells,CL,GM10861 cell,GM10861 cell,B cell,-,blood,female organism,-,-
HCC70,CL,HCC70 cell,HCC70 cell,mammary gland epithelial cell,-,breast,-,HCC-70 cell,-
SK-BR-3_breast_adenocarcinoma,CL,SK-BR-3 cell,SK-BR-3 cell,mammary gland epithelial cell,-,breast,breast,SK-BR-3 cell,breast
HEK293_embryonic_kidney,CL,HEK293,293-derived cell,kidney epithelial cell,-,kidney,kidney,HEK-293 cell,kidney
IMS-M2,CL,-,cell line cell,myeloid cell,obsolete immortal cell line cell,blood,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
22rv1,CL,22Rv1 cell,22Rv1 cell,epithelial cell of prostate,-,prostate gland,-,CWR22-Rv1 cell,-
MCF10A-ER-Src,CL,MCF10A-Er-Src cell,MCF 10A cell,mammary gland epithelial cell,-,breast,-,-,-
Kelly_vehicle,CL,KELLY cell,KELLY cell,neuroblast (sensu Vertebrata),-,brain,-,KELLY cell,-
Monomac6_CTRL,CL,MONO-MAC-6 cell,cell line cell,monocyte,obsolete immortal cell line cell,blood,naris,Mono-Mac-6 cell,"culture condition:2,5-dihydroxybenzoate-grown cell"
osteosarcoma cell line:HS-Os-1,CL,RCB2229 cell,RCB2229 cell,osteoblast,-,humerus,-,osteosarcoma cell line,osteosarcoma cell line
squamous cell carcinoma cell line:EC-GI-10,CL,RCB0774 cell,RCB0774 cell,squamous epithelial cell,cell,esophagus,-,esophageal squamous cell carcinoma cell,esophageal squamous cell carcinoma cell
MSTO,CL,MSTO-211H cell,cell line cell,mesothelial cell,obsolete immortal cell line cell,mesothelium,naris,MSTO-211H cell,"culture condition:2,5-dihydroxybenzoate-grown cell"
DMS 144,CL,-,ATCC cell line cell,epithelial cell of lung,primary cultured cell,lung,blastopore,-,culture condition:2-aminobenzenesulfonate-grown cell
GM12004,CL,GM12004 cell,GM12004 cell,B cell,-,blood,-,-,-
P493-6_B-cell_lymphoma_SHCTR,CL,B cell,B cell,B cell,-,blood,-,P493-6 cell,B-lymphocyte
MCF-7_PMA,CL,MCF7 cell,MCF7 cell,mammary gland epithelial cell,-,breast,posterior mesenteric artery,MCF-7 cell,-
TC71_SA2 KO,CL,TC-71 cell,immortal multinucleate cell line cell,bone cell,primary cultured cell,bone tissue,left adrenal gland,TC-71 cell,cervicovaginal cell
LM2-4175,CL,-,cell line cell,mammary gland epithelial cell,primary cultured cell,breast,,-,culture condition:-induced cell
VCaP_and_LTAD_cells,CL,VCaP cell,VCaP cell,epithelial cell of prostate,-,prostate gland,-,-,-
MCF_10A,CL,MCF 10A cell,immortal Sertoli cell line cell,mammary gland epithelial cell,primary cultured cell,breast,multicellular organism,MCF-10A cell,amnion
HS-ES-2R,CL,RCB2361 cell,RCB2361 cell,-,-,-,-,-,-
Jurkat ZBTB1 KO_ZBTB1_expressing FLAG-ZBTB1_Asparagine deprivation,CL,JURKAT cell,JURKAT cell,T cell,-,blood,-,JURKAT cell,-
prostate carcinoma epithelial cell line 22Rv1,CL,22Rv1 cell,22Rv1 cell,epithelial cell of prostate,epithelial cell of prostate,prostate gland,prostate gland,CWR22-Rv1 cell,epithelial cell line
EEB,CL,RCB2345 cell,RCB2345 cell,erythroid lineage cell,-,blood,anatomical wall,-,-
HTOA,CL,RCB0692 cell,RCB0692 cell,serous secreting cell,-,ovary,-,-,-
iPS_20b,CL,human induced pluripotent stem cell line cell,cell line repository role,pluripotent stem cell,primary cultured cell,-,respiratory tract,-,intestinal cell line
LX-2_hepatic_stellate_cells_TGFB1,CL,-,cell line cell,hepatic stellate cell,obsolete immortal cell line cell,liver,naris,LX-2 cell,"culture condition:2,5-dihydroxybenzoate-grown cell"
GM12878,CL,GM12878 cell,GM12878 cell,B cell,-,blood,-,GM-12878 cell,-
t47d,CL,T-47D cell,T-47D cell,mammary gland epithelial cell,-,breast,-,T-47D cell,-
NCI-H1299_EGFP-NEO_reporter_cells_SAHA,CL,NCI-H1299 cell,NCI-H1299 cell,epithelial cell of lung,-,lung,-,NCI-H1299 cell,-
DLD-1_colon_adenocarcinoma,CL,DLD-1 cell,DLD-1 cell,colon epithelial cell,-,colon,colon,DLD-1 cell,colon
GIST-T1_Gastrointestinal_stromal_tumor,CL,-,immortal myofibroblast cell line cell,neural cell,-,stomach,immaterial anatomical entity,-,bulb
Colo320,CL,COLO-320 cell,immortal human cell line cell,colon epithelial cell,primary cultured cell,colon,major vestibular gland,Colo-320 cell,abdominal ganglion
DKO1,CL,-,immortal neck cell line cell,colon epithelial cell,obsolete immortal cell line cell,colon,organism substance,-,breast
CC-LP-1_intrahepatic_cholangiocarcinoma,CL,LP-1 cell,LP-1 cell,duct epithelial cell,-,bile duct,lung,CCLP-1 cell,-
iPSCs,CL,human induced pluripotent stem cell line cell,immortal myoblast cell line cell,pluripotent stem cell,primary cultured cell,-,embryo stage,hiPSC cell,anterior midgut
MCF10A,CL,MCF 10A cell,MCF 10A cell,mammary gland epithelial cell,-,breast,-,MCF-10A cell,-
NCI-H226,CL,NCI-H226 cell,NCI-H226 cell,epithelial cell of lung,-,lung,-,NCI-H226 cell,-
MiaPaca2,CL,MIA PaCa-2 cell,immortal smooth muscle cell line cell,pancreatic ductal cell,obsolete cell by class,pancreas,anatomical space,MiaPaCa-2 cell,stoma
COLO320HSR_DMSO,CL,COLO-320 cell,immortal stuff accumulating cell line cell,colon epithelial cell,obsolete native cell,colon,multicellular organism,Colo-320 cell,tendon sheath
T24_2_low,CL,T24 cell,T24 cell,bladder cell,-,urinary bladder,-,T-24 cell,-
H-EMC-SS,CL,H-EMC-SS cell,H-EMC-SS cell,muscle cell,-,muscle structure,-,-,-
HEL-R,CL,HEL cell,HEL cell,hematopoietic cell,-,blood,-,-,-
TGBC2TKB,CL,THP-1 cell,RCB1130 cell,epithelial cell,-,gallbladder,-,-,-
MDA-BoM-1833,CL,-,cell line cell,mammary gland epithelial cell,obsolete immortal cell line cell,breast,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
HUES64 Cells,CL,-,immortal neuroblast cell line cell,embryonic stem cell,neuron associated cell (sensu Vertebrata),embryo,brain,-,myoblast cell line
SH-SY5Y_neuroblastoma_OVERMYCN_48H,CL,SH-SY5Y cell,SH-SY5Y cell,neuroblast (sensu Vertebrata),-,bone marrow,-,SH-SY5Y cell,organism form
EndoC-BH1_SE,CL,-,cell line cell,type B pancreatic cell,obsolete immortal cell line cell,pancreas,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
SH-SY5Y_neuroblastoma_OVERMYCN_24H,CL,SH-SY5Y cell,SH-SY5Y cell,neuroblast (sensu Vertebrata),-,bone marrow,-,SH-SY5Y cell,pulmonary artery endothelium
liposarcoma cell line:SW 872,CL,SW 872 cell,SW 872 cell,adipocyte,-,connective tissue,-,SW-872 cell,liposarcoma cell line
U87_EGFRvIII_shFOXG1_FBS,CL,U-87 MG cell,U-87 MG cell,astrocyte,-,brain,lung,U-87MG cell,-
SK-MEL-5,CL,SK-MEL-5 cell,SK-MEL-5 cell,melanocyte,-,skin epidermis,-,SK-MEL-5 cell,-
Jurkat_WT,CL,JURKAT cell,JURKAT cell,T cell,-,blood,-,JURKAT cell,-
GM12868_female_B-cells,CL,GM12868 cell,GM12868 cell,B cell,-,blood,female organism,-,-
THP-1_acute_monocytic_leukemia_CAL,CL,THP-1 cell,THP-1 cell,monocyte,-,blood,processual entity,THP-1 cell,-
HSSY2 shCt,CL,RCB2231 cell,immortal human cell line cell,synovial cell,-,synovial bursa,respiratory tract,HS-SY-2 cell,-
MCF7_Invasive_ductal_breast_carcinoma_PROG,CL,MCF7 cell,MCF7 cell,mammary gland epithelial cell,-,breast,breast,MCF-7 cell,breast
CAMA1 ER+/FGFR1-amplified,CL,CAMA-1 cell,immortal Gorilla gorilla cell line cell,mammary gland epithelial cell,-,breast,cuticle,CAMA-1 cell,-
PLC\PRF\5,CL,PLC/PRF/5 cell,immortal human cell line cell,hepatocyte,primary cultured cell,liver,brain,PLC-PRF-5 cell,"culture condition:1,4-dichlorobenzene-grown cell"
HUVEC_Umbilical_Vein_Endothelial_Cells,CL,HUV-EC-C cell,HUV-EC-C cell,endothelial cell of umbilical vein,-,umbilical cord,vein,HUVEC cell,HUVEC cell
MV-4-11,CL,MV-4-11 cell,MV-4-11 cell,macrophage,-,blood,-,MV-4-11 cell,-
U251,CL,-,cell line cell,glial cell,obsolete immortal cell line cell,brain,naris,U-343MG cell,"culture condition:2,5-dihydroxybenzoate-grown cell"
COLO-829_melanoma,CL,COLO 829 cell,COLO 829 cell,skin fibroblast,-,skin epidermis,non-material anatomical boundary,-,anterior midgut
HUDEP-2_LRFKO,CL,-,immortal non-terminally differentiated cell line cell,erythroid progenitor cell,female germ cell,umbilical cord blood,major vestibular gland,-,A-172 cell
T_D,CL,-,cell line cell,T cell,primary cultured cell,blood,uterine cervix,T-lymphocyte,intestinal cell line
LHSAR_prostate_epithelial_cells_HOXB13,CL,-,-,epithelial cell of prostate,epithelial cell of prostate,prostate gland,prostate gland,-,prostate gland
SHEP with tetracycline inducible MYC_DOX_2HR,CL,-,cell line cell,neuroblast (sensu Vertebrata),-,nervous system,organ subunit,SH-EP cell,gastric adenocarcinoma cell
Ca9-22,CL,RCB1976 cell,RCB1976 cell,oral mucosa squamous cell,-,mouth,-,Ca9-22 cell,-
GIST-48B,CL,-,adherent cell line cell,neural cell,epithelial cell,digestive tract,material anatomical entity,-,carpel
GICAN,CL,GI-CA-N cell,immortal alpha-beta T cell line cell,neuroblast (sensu Vertebrata),obsolete immortal cell line cell,nervous system,organ,-,pars recta
UM-RC-6,CL,-,immortal polygonal cell line cell,kidney cell,primary cultured cell,kidney,vas deferens,-,"culture condition:1,4-dichlorobenzene-grown cell"
HCC70_XY018,CL,HCC70 cell,HCC70 cell,mammary gland epithelial cell,-,breast,-,HCC-70 cell,-
UO-31,CL,-,ATCC cell line cell,kidney cell,primary cultured cell,kidney,anatomical wall,UO-31 cell,zona fasciculata
H3396_breast_carcinoma_ETOH,CL,-,-,mammary gland epithelial cell,-,breast,breast,-,breast
GM19238,CL,GM19238 cell,GM19238 cell,B cell,-,blood,-,-,-
serous cystadenocarcinoma cell line:HTOA,CL,RCB0692 cell,cystadenocarcinoma cell line,serous secreting cell,cell line,ovary,-,serous cystadenocarcinoma cell,serous cystadenocarcinoma cell
RMS209,CL,-,cell line cell,striated muscle cell,obsolete immortal cell line cell,striated muscle tissue,naris,rhabdomyosarcoma cell,"culture condition:2,5-dihydroxybenzoate-grown cell"
RENVM,CL,-,cell line cell,neural progenitor cell,obsolete immortal cell line cell,brain,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
GM23338,CL,-,ATCC cell line cell,pluripotent stem cell,primary cultured cell,skin epidermis,major vestibular gland,-,fruit peduncle
EP156T_primary_prostate_cells,CL,-,-,epithelial cell of prostate,-,prostate gland,prostate gland,-,prostate gland
U937_adult_acute_monocytic_leukemia,CL,U-937 cell,U-937 cell,monocyte,-,blood,adult organism,-,adult
MDA-MB-453,CL,MDA-MB-453 cell,MDA-MB-453 cell,mammary gland epithelial cell,-,breast,-,MDA-MB-453 cell,-
H9_Null,CL,H9 cell,immortal exocrine cell line cell,T cell,phagocyte,blood,major vestibular gland,H-9 cell,blood clot
HSKTC,CL,RCB0515 cell,RCB0515 cell,ovarian surface epithelial cell,-,ovary,-,-,-
T_J,CL,-,immortal Leydig cell line cell,T cell,oligodendrocyte,blood,obsolete villus,T-lymphocyte,bloodstream form
22Rv1,CL,22Rv1 cell,22Rv1 cell,epithelial cell of prostate,-,prostate gland,-,CWR22-Rv1 cell,-
MCF7_Invasive_ductal_breast_carcinoma_E2_TNF,CL,MCF7 cell,MCF7 cell,mammary gland epithelial cell,-,breast,breast,MCF-7 cell,breast
MV411,CL,MV-4-11 cell,adherent on feeder cells cell line culturing,macrophage,neuronal receptor cell,blood,anatomical wall,MV-4-11 cell,adductor
GM12869,CL,GM12869 cell,GM12869 cell,B cell,-,blood,-,-,-
T47D_shCtrl_shRING1B_24hr,CL,T-47D cell,T-47D cell,mammary gland epithelial cell,-,breast,organ,T-47D cell,-
HepaRG,CL,-,immortal parenchymal cell line cell,hepatocyte,cell,liver,organ part,Hepa-RG cell,adductor
GBM_4250_2,CL,GBM cell,GBM cell,glial cell,-,brain,glomerular basement membrane,glioblastoma cell line,-
SK-MEL-23,CL,-,,epidermal melanocyte,erythrocyte,skin epidermis,larval stage,SK-MEL-23 cell,pectoral muscle
UCSF_4,CL,-,cell line cell,embryonic stem cell,obsolete immortal cell line cell,embryo,naris,-,"culture condition:2,5-dihydroxybenzoate-grown cell"
MM1-S,CL,MM.1S cell,RCB0748 cell,lymphocyte of B lineage,-,blood,-,MM1-S cell,-
Cal27,CL,CAL 27 cell,immortal frog cell line cell,squamous epithelial cell,obsolete fusiform initial,tongue,simple organ,CAL-27 cell,bladder
FL8,CL,-,immortal plasma cell line cell,B cell,cell,lymph node,brain,-,gizzard
OVCA429_shGRHL2,CL,-,cell line cell,epithelial cell,obsolete immortal cell line cell,ovary,naris,OVCA-429 cell,"culture condition:2,5-dihydroxybenzoate-grown cell"
GM18505,CL,GM18505 cell,GM18505 cell,B cell,-,blood,-,-,-
MCF7_Invasive_ductal_breast_carcinoma_E2_5M,CL,MCF7 cell,MCF7 cell,mammary gland epithelial cell,-,breast,breast,MCF-7 cell,breast
LOX-IMVI,CL,immortal melanocyte cell line cell,immortal melanocyte cell line cell,epidermal melanocyte,primary cultured cell,skin epidermis,major vestibular gland,-,myeloblast
HCT116_GLIS2.2-DMSO,CL,HCT 116 cell,HCT 116 cell,colon epithelial cell,-,colon,-,HCT-116 cell,-
DU145_prostate_carcinoma_FOXA1_ARQ6540X,CL,DU 145 cell,RCB2143 cell,epithelial cell of prostate,-,prostate gland,prostate gland,DU-145 cell,prostate gland
P493-6_B-cell_lymphoma_CMYC_24H,CL,B cell,B cell,B cell,-,blood,-,P493-6 cell,B-lymphocyte
LS174T_colon_adenocarcinoma,CL,LS174T cell,LS174T cell,colon epithelial cell,-,colon,colon,LS-174T cell,colon
BCPAP_Poorly_differentiated_thyroid_gland_carcinoma,CL,B-CPAP cell,-,epithelial cell of thyroid gland,-,thyroid gland,thyroid gland,B-CPAP cell,thyroid gland
