Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
IMS-M2,CL,-,CLO_0050871,CL_0000763,CL_0000000,UBERON_0000178,UBERON_0000000,-,BTO_0001291
LTED_breast_cancer,CT,-,CLO_0001111,CL_0002327,CL_0002323,UBERON_0000310,UBERON_0000310,-,BTO_0002052
22rv1,CL,CLO_0001200,CLO_0008472,CL_0002231,CL_NULL,UBERON_0002367,UBERON_NULL,BTO_0002999,BTO_0000216
MCF10A-ER-Src,CL,CLO_0037240,CLO_0007707,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,-,BTO_0003088
Foreskin melanocyte,CT,-,CLO_0000090,CL_2000045,CL_0000541,UBERON_0001332,UBERON_0008367,BTO_0005457,BTO_0000898
Kelly_vehicle,CL,CLO_0007091,CLO_0008755,CL_0000031,CL_0002131,UBERON_0000955,UBERON_0000015,BTO_0006213,BTO_0001015
Monomac6_CTRL,CL,CLO_0007828,CLO_0051846,CL_0000576,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0002333,BTO_0000858
osteosarcoma cell line:HS-Os-1,CL,CLO_0050022,CLO_0003697,CL_0000062,CL_0000765,UBERON_0000976,UBERON_0002369,-,BTO_0003606
7250-empty,-,-,CLO_0007250,-,CL_0007250,UBERON_0001134,UBERON_0007250,-,BTO_0007250
MyoFibrob_B,CT,-,CLO_0003270,CL_0000186,CL_0002620,UBERON_0002384,UBERON_0001981,BTO_0001946,BTO_0002813
Caudate_nucleus,A,-,CLO_0000000,CL_0002319,CL_0000796,UBERON_0001873,UBERON_0001873,BTO_0000211,BTO_0000623
NT2,-,-,CLO_0050910,-,CL_0009002,-,UBERON_0000955,-,BTO_0003848
primary-glioblastoma,CT,-,CLO:0008196,CL_0000125,CL:0000060,UBERON_0001017,UBERON:0000955,BTO_0001530,BTO:0000722
squamous cell carcinoma cell line:EC-GI-10,CL,CLO_0051378,CLO_0002780,CL_0000076,CL_0000199,UBERON_0001043,UBERON_0000178,BTO_0002861,BTO_0005248
Capillary_1_E,CT,-,CLO_0050938,CL_0002144,CL_0002062,UBERON_0001915,UBERON_0001980,BTO_0004956,BTO_0000759
NA-A_astrocytes,-,-,CLO_0000153,CL_0000127,CL_0000127,UBERON_0001017,UBERON_0000955,-,BTO_0000138
FX52 iPSCs dC-T,CT,-,CLO_0009325,CL_0002248,CL_0002327,-,UBERON_0000468,-,BTO_0002998
MSTO,CL,CLO_0007880,CLO_0008004,CL_0000077,CL_0000000,UBERON_0001136,UBERON_0000000,BTO_0002425,BTO_0001654
DMS 144,CL,-,CLO_0002904,CL_0000082,CL_0000236,UBERON_0002048,UBERON_0000062,-,BTO_0000058
LCL_lymphoblastoid_cell_line_ETOH,CT,-,CLO_0031038,CL_0017005,CL_0000896,UBERON_0000178,UBERON_0002391,BTO_0000773,BTO_0003766
GM12004,CL,CLO_0020480,CLO_0002764,CL_0000236,CL_0000000,UBERON_0000178,UBERON_0000000,-,BTO_0004557
Human Embryos,CT,-,CLO_0037001,CL_0002321,CL_0000358,UBERON_0000922,UBERON_0000068,BTO_0000379,BTO_0000343
P493-6_B-cell_lymphoma_SHCTR,CL,-,CLO_0000514,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000029,BTO_0003291,BTO_0000189
Peripheral_Blood_Mononuclear_Primary_Cells,CT,-,CLO_0000045,CL_2000001,CL_0000863,UBERON_0000178,UBERON_0000178,BTO_0001025,BTO_0000759
Esophagus Squamous Epithelium,A,-,None,CL_0000076,CL_0002546,UBERON_0006920,UBERON_0000405,BTO_0003635,BTO_0005090
MCF-7_PMA,CL,CLO_0007606,CLO_0007872,CL_0002327,CL:null,UBERON_0000310,UBERON:null,BTO_0000093,BTO:0001230
Syn_vil_cytoTrophobs_1,CT,-,CLO_0003173,CL_0000034,CL_0002563,UBERON_0001987,UBERON_0008821,-,BTO_0002901
TC71_SA2 KO,CL,CLO_0009879,CLO_0001909,CL_0001035,CL_0000000,UBERON_0002481,UBERON_0000000,BTO_0002604,BTO_0000200
bipolar neuron,CT,-,None,CL_0000103,CL_0000103,UBERON_0001016,UBERON_0002544,-,BTO_0004783
LM2-4175,CL,-,CLO_0007950,CL_0002327,CL_0000182,UBERON_0000310,UBERON_0000178,-,BTO_0000899
VCaP_and_LTAD_cells,CL,-,CLO_0008005,CL_0002231,CL_0000000,UBERON_0002367,UBERON_0000000,-,BTO_0007214
B_B,CT,-,CLO_0000829,CL_0000236,CL_0000057,UBERON_0000178,UBERON_0000100,BTO_0000776,BTO_0000171
Vascular_endothelial_spleen,CT,-,CLO_0000563,CL_2000053,CL_0000115,UBERON_0002106,UBERON_0002106,-,BTO_0001483
MCF_10A,CL,CLO_0007599,CLO_0002871,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,BTO_0001939,BTO_0000204
HS-ES-2R,CL,CLO_0050147,CLO_0008095,-,CL_0000057,-,UBERON_0000468,-,BTO_0006578
Jurkat ZBTB1 KO_ZBTB1_expressing FLAG-ZBTB1_Asparagine deprivation,CL,CLO_0007043,CLO_0009004,CL_0000084,CL_0000236,UBERON_0000178,UBERON_0001013,BTO_0000661,BTO_0002767
Neurons donor2,CT,-,CLO_0000512,CL_0000540,CL_0000540,UBERON_0001016,UBERON_0001016,BTO_0000938,BTO_0004751
prostate carcinoma epithelial cell line 22Rv1,CL,CLO_0001200,CLO_0002211,CL_0002231,CL_0002321,UBERON_0002367,UBERON_0002367,BTO_0002999,BTO_0000568
EEB,CL,CLO_0051023,CLO_0001970,CL_0000764,CL_0000073,UBERON_0000178,UBERON_0018251,-,BTO_0000085
HEMn,CT,-,CLO_0001013,CL_2000000,CL_0002384,UBERON_0001003,UBERON_0002048,-,BTO_0002881
HTOA,CL,CLO_0051442,CLO_0000027,CL_0000313,CL_0000182,UBERON_0000992,UBERON_0034666,-,BTO_0002084
iPS_20b,CL,CLO_0037308,CLO_0008971,CL_0002248,CL_0000034,-,UBERON_0000955,-,BTO_0003242
LX-2_hepatic_stellate_cells_TGFB1,CL,-,CLO_0050857,CL_0000632,CL_0002134,UBERON_0002107,UBERON_0002107,BTO_0003516,BTO_0003545
GM12878,CL,CLO_0022851,CLO_0003672,CL_0000236,CL_0000917,UBERON_0000178,UBERON_0000468,BTO_0006353,BTO_0000859
t47d,CL,CLO_0009251,CLO_0000029,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,BTO_0001248,BTO_0000000
NCI-H1299_EGFP-NEO_reporter_cells_SAHA,CL,CLO_0007986,CLO_0007863,CL_0000082,CL_0002327,UBERON_0002048,UBERON_0000178,BTO_0002552,BTO_0002867
DLD-1_colon_adenocarcinoma,CL,CLO_0002785,CLO_0002887,CL_0011108,CL_0000182,UBERON_0001155,UBERON_0001155,BTO_0000391,BTO_0000181
GIST-T1_Gastrointestinal_stromal_tumor,CL,-,CLO_0007854,CL_0002319,CL_0000492,UBERON_0000945,UBERON_0002392,-,BTO_0002097
M0_CB,CT,-,CLO_0008104,CL_0000235,CL_0000938,UBERON_0000178,UBERON_0001013,-,BTO_0002857
Fetal_Muscle_Trunk,A,-,CLO_0050471,CL_0000187,CL_0002618,UBERON_0001774,UBERON_0001453,-,BTO_0000003
Colo320,CL,CLO_0002571,CLO_0002695,CL_0011108,CL_0000000,UBERON_0001155,UBERON_0000000,BTO_0002047,BTO_0000704
CD34_cells_ERYTH_BIO,CT,-,CLO_0000084,CL_0000764,CL_0000031,UBERON_0002371,UBERON_0000178,BTO_0002731,BTO_0002038
DKO1,CL,-,CLO_0050858,CL_0011108,CL_0000000,UBERON_0001155,UBERON_0000000,-,BTO_0001717
CD8 Naive 8pool,CT,-,CLO_0000764,CL_0000900,CL_0000905,UBERON_0002370,UBERON_0000468,-,BTO_0001865
V1051,-,-,CLO_0051006,CL_0011108,CL_0008033,UBERON_0001155,UBERON_0001062,-,BTO_0005429
CC-LP-1_intrahepatic_cholangiocarcinoma,CL,-,CLO_0057675,CL_0000068,CL_0002322,UBERON_0002394,UBERON_0002110,BTO_0002933,BTO_0006526
Vascular Endothelial Cell,CT,-,CLO_0002318,CL_0002139,CL_0000115,UBERON_0001986,UBERON_0002044,BTO_0001854,BTO_0003648
Mesothelial Cells donor1,CT,-,CLO_0037035,CL_0000077,CL_0002573,UBERON_0035809,UBERON_0004802,-,BTO_0000763
iPSCs,CL,CLO_0037308,CLO_0008364,CL_0002248,CL_0001032,-,UBERON_0000468,BTO_0006081,BTO_0001403
MCF10A,CL,CLO_0007599,CLO_0002871,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,BTO_0001939,BTO_0000271
HC11 Mammary Epithelium,-,-,CLO_0002064,-,CL_0002321,-,UBERON_0000188,-,BTO_0003052
Monocyte_2,CT,-,CLO_0000057,CL_0000576,CL_0000576,UBERON_0000178,UBERON_0002400,BTO_0000876,BTO_0000759
NCI-H226,CL,CLO_0008068,CLO_0002905,CL_0000082,CL_0000000,UBERON_0002048,UBERON_0000000,BTO_0003008,BTO_0000468
MiaPaca2,CL,CLO_0007726,CLO_0002601,CL_0002079,CL_0000000,UBERON_0001264,UBERON_0000000,BTO_0002137,BTO_0000678
COLO320HSR_DMSO,CL,CLO_0002571,CLO_0007694,CL_0011108,CL_0000000,UBERON_0001155,UBERON_0000000,BTO_0002047,BTO_0000229
Preadipocyte - subcutaneous donor2,CT,-,CLO_0002490,CL_0002334,CL_0002584,UBERON_0002190,UBERON_0001439,BTO_0001107,BTO_0002690
T24_2_low,CL,CLO_0009245,CLO_0002764,CL_1001319,CL_0000000,UBERON_0001255,UBERON_0000000,BTO_0001345,BTO_0000330
GBM,CT,-,CLO_0050011,CL_0000125,CL_2000001,UBERON_0001017,UBERON_0000955,BTO_0002373,BTO_0001335
Pre-B,CT,-,CLO_0007359,CL_0000817,CL_0000813,UBERON_0002371,UBERON_0000479,BTO_0001133,BTO_0000237
Induced Pluripotent Stem Cells,CT,CLO_0037307,CLO_0030002,CL_0002248,CL_0002322,-,UBERON_0000106,BTO_0006081,BTO_0003172
H-EMC-SS,CL,CLO_0003701,CLO_0009915,CL_0000187,CL_0000236,UBERON_0005090,UBERON_0002048,-,BTO_0000419
Skin_Sun_Exposed_Lower_leg,A,-,None,CL_0000066,None,UBERON_0001003,UBERON_0003212,-,BTO_0000159
Lens Epithelial Cells donor3,CT,-,CLO_0000271,CL_0002224,CL_0000389,UBERON_0001803,UBERON_0001106,-,BTO_0000183
Im-GCT-3504_G34W,CT,-,CLO_0050846,-,CL_0002324,UBERON_0002481,UBERON_0001264,-,BTO_0002844
CD8_Naive_Primary_Cells,CT,-,CLO_0037167,CL_0000900,CL_0000625,UBERON_0002370,UBERON_0000178,-,BTO_0004729
HEL-R,CL,-,CLO_0007617,CL_0000988,CL_0000057,UBERON_0000178,UBERON_0002396,-,BTO_0000517
TGBC2TKB,CL,CLO_0009348,CLO_0050850,CL_0000066,CL_0009017,UBERON_0002110,UBERON_0000483,-,BTO_0000218
MPAL5_T1,CT,-,CLO_0002555,CL_0000988,CL_0000236,UBERON_0000178,UBERON_0002048,-,BTO_0003078
CD14+ monocytes - treated with IFN + N-hexane donor2,CT,-,CLO_0000473,CL_0001054,CL_0000860,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000759
MDA-BoM-1833,CL,-,CLO_0004182,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,-,BTO_0004762
Fibroblast - Cardiac donor3,CT,-,CLO_0034038,CL_0002548,CL_0000057,UBERON_0000948,UBERON_0000948,BTO_0003093,BTO_0001072
CD19donorA,CT,-,CLO_0000572,CL_0001201,CL_0000903,UBERON_0000178,UBERON_0001960,BTO_0000776,BTO_0000128
HUES64 Cells,CL,-,CLO_0008636,CL_0002322,CL_0000000,UBERON_0000922,UBERON_0000000,-,BTO_0006704
epididymis adult,A,-,CLO_0000210,CL_0000068,CL_0002248,UBERON_0001301,UBERON_0001334,BTO_0000408,BTO_0001165
H3.3K27M_XHSJ019-X1-1-Rx_xenograft,-,-,CLO_0009234,-,CL_0000000,UBERON_0000955,UBERON_0000104,-,BTO_0005677
SH-SY5Y_neuroblastoma_OVERMYCN_48H,CL,CLO_0009015,CLO_0007766,CL_0000031,CL_0002322,UBERON_0002371,UBERON_0000955,BTO_0000793,BTO_0002721
EndoC-BH1_SE,CL,-,CLO_0008982,CL_0000169,CL_0002060,UBERON_0001264,UBERON_0002048,-,BTO_0005837
CD4-pos,CT,-,CLO_0000235,CL_0000492,CL_0000624,UBERON_0002405,UBERON_0000000,BTO_0002417,BTO_0000667
SH-SY5Y_neuroblastoma_OVERMYCN_24H,CL,CLO_0009015,CLO_0007017,CL_0000031,CL_0000740,UBERON_0002371,UBERON_0001017,BTO_0000793,BTO_0003811
liposarcoma cell line:SW 872,CL,CLO_0009201,CLO_0008884,CL_0000136,CL_0000000,UBERON_0002384,UBERON_0000000,BTO_0003743,BTO_0000246
CD3,CT,-,CLO_0000200,CL_0002419,CL_0000624,UBERON_0002405,UBERON_0002385,-,BTO_0000563
High-grade serous ovarian cancer,CT,-,None,CL_2000064,CL_0009071,UBERON_0000992,UBERON_0000992,-,BTO_0001505
hepatocyte,CT,-,CLO_0000183,CL_0000182,CL_0000182,UBERON_0002107,UBERON_0001083,BTO_0000575,BTO_0000709
U87_EGFRvIII_shFOXG1_FBS,CL,CLO_0009464,CLO:0007374,CL_0000127,CL:0000066,UBERON_0000955,UBERON:0000468,BTO_0002036,BTO:0000209
SK-MEL-5,CL,CLO_0009047,CLO_0007731,CL_0000148,CL_0000000,UBERON_0001003,UBERON_0000000,BTO_0002134,BTO_0000344
tamoxifen_EC5,CT,-,CLO_0009303,CL_0002149,CL_0000000,UBERON_0001295,UBERON_0000000,-,BTO_0005013
HBE,CT,-,CLO_0002555,CL_0002328,CL_0002620,UBERON_0002185,UBERON_0002048,-,BTO_0002187
Pancreatic_tumor_associated_fibroblasts_B009B_untreated,CT,-,CLO_0035651,CL_0002410,CL_0002620,UBERON_0001264,UBERON_0001264,-,BTO_0003660
Jurkat_WT,CL,CLO_0007043,CLO_0000238,CL_0000084,CL_0000236,UBERON_0000178,UBERON_0001062,BTO_0000661,BTO_0000709
Normal Human Astrocyte,CT,-,CLO_0004918,CL_0000127,CL_0000127,UBERON_0001017,UBERON_0010352,BTO_0000099,BTO_0003124
GM12868_female_B-cells,CL,CLO_0022827,CLO_0003678,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,BTO_0000702
Endothelial Cells - Microvascular donor1,CT,-,CLO_0002619,CL_2000008,CL_0000115,UBERON_0008339,UBERON_0002049,BTO_0003123,BTO_0003016
THP-1_acute_monocytic_leukemia_CAL,CL,CLO_0009348,CLO_0000057,CL_0000576,CL_0000860,UBERON_0000178,UBERON_0000029,BTO_0001370,BTO_0000007
Skeletal Muscle Cells donor5,CT,-,CLO_0008118,CL_0000188,CL_0000188,UBERON_0001134,UBERON_0001134,BTO_0004392,BTO_0001102
EX_cerebrum_7,CT,-,CLO_0051526,CL_0000540,CL_0000146,UBERON_0000955,UBERON_0000956,-,BTO_0000707
Pericytes donor2,CT,-,CLO_0002597,CL_0000669,CL_0000669,UBERON_0002384,UBERON_0002113,BTO_0002441,BTO_0004750
Endothelial Cells - Thoracic donor1,CT,-,CLO_0002780,CL_0000115,CL_0000115,UBERON_0001986,UBERON_0002048,-,BTO_0000666
Antigen_presenting_thymus,CT,-,CLO_0000784,-,CL_0000493,UBERON_0002370,UBERON_0013509,-,BTO_0001943
Acinar_pancreas,CT,-,CLO_0050857,CL_0002064,CL_0002067,UBERON_0001264,UBERON_0001966,BTO_0000028,BTO_0000633
CNCC,CT,-,CLO_0050096,CL_0011012,CL_0000403,UBERON_0003099,UBERON_0009211,-,BTO_0001765
HSSY2 shCt,CL,CLO_0050072,CLO_0051585,CL_0000214,CL_0000000,UBERON_0003668,UBERON_0000000,BTO_0006086,BTO_0000000
MCF7_Invasive_ductal_breast_carcinoma_PROG,CL,CLO_0007606,CLO_0002871,CL_0002327,CL_0002328,UBERON_0000310,UBERON_0000310,BTO_0000093,BTO_0002138
CAMA1 ER+/FGFR1-amplified,CL,CLO_0002194,CLO_0034244,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,BTO_0005022,BTO_0000170
Sympathoblasts_adrenal,CT,-,CLO_0007028,CL_0002248,CL_0011000,UBERON_0000922,UBERON_0001264,-,BTO_0004693
Thymocytes_thymus_0,CT,-,CLO_0000956,CL_0000893,CL_0000829,UBERON_0002370,UBERON_0002370,BTO_0001372,BTO_0000630
left ventricle_DCM_LV1433,A,-,CLO_0031831,CL_0002494,CL_0000747,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001352
Medulloblastoma Cell Lines,CT,-,CLO_0001131,CL_0002319,CL_0002427,UBERON_0002037,UBERON_0000956,BTO_0001359,BTO_0002496
Fetal liver,A,-,CLO_0050847,CL_0000182,CL_0000115,UBERON_0002107,UBERON_0002104,BTO_0000759,BTO_0000741
CD4+ T Cells donor1,CT,-,CLO_0000895,CL_0000492,CL_0000624,UBERON_0002405,UBERON_0001637,BTO_0002417,BTO_0000818
PLC\PRF\5,CL,CLO_0008458,CLO_0003318,CL_0000182,CL_0000010,UBERON_0002107,UBERON_0001071,BTO_0003492,BTO_0001046
retina adult pool1,A,-,CLO_0035276,CL_0009004,CL_0000057,UBERON_0000966,UBERON_0000966,BTO_0001175,BTO_0003771
HUVEC_Umbilical_Vein_Endothelial_Cells,CL,CLO_0004307,CLO_0033261,CL_0002618,CL_0002618,UBERON_0002331,UBERON_0002071,BTO_0001949,BTO_0003569
MV-4-11,CL,CLO_0007906,CLO_0002703,CL_0000235,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0006413,BTO_0001034
Fetal Brain Male,A,-,CLO_0008910,CL_0002319,CL_0002618,UBERON_0000955,UBERON_0001884,BTO_0000142,BTO_0005073
U251,CL,-,CLO_0002626,CL_0000125,CL_0000000,UBERON_0000955,UBERON_0000000,BTO_0006221,BTO_0000258
Vascular_endothelial_adrenal,CT,-,CLO_0002497,CL_0002139,CL_0000115,UBERON_0002369,UBERON_0004680,-,BTO_0001426
pulmonary arterial smooth muscle cells_PAH2_sictrl,CT,-,CLO_0051848,CL_0002591,CL_0002547,UBERON_0002111,UBERON_0002114,BTO_0003336,BTO_0000260
COLO-829_melanoma,CL,CLO_0002563,CLO_0009048,CL_0002620,CL_0000091,UBERON_0001003,UBERON_0002021,-,BTO_0002890
VentricleRight,A,-,CLO_0000484,CL_0002494,CL_0000000,UBERON_0002080,UBERON_0000947,BTO_0001630,BTO_0001336
HUDEP-2_LRFKO,CL,-,CLO_0053064,CL_0000038,CL_2000017,UBERON_0012168,UBERON_0000178,-,BTO_0006335
T_D,CL,-,CLO_0019912,CL_0000084,CL_0000625,UBERON_0000178,UBERON_0000029,BTO_0000782,BTO_0001079
LHSAR_prostate_epithelial_cells_HOXB13,CL,-,CLO_0002123,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0002367,-,BTO_0000786
Club-C,CT,-,CLO_0050492,CL_0000158,CL_0008003,UBERON_0002048,UBERON_0005453,-,BTO_0002808
SHEP with tetracycline inducible MYC_DOX_2HR,CL,-,CLO_0008921,CL_0000031,CL_0000000,UBERON_0001016,UBERON_0000000,BTO_0005397,BTO_0000000
Kidney_cortex,A,-,CLO_0007669,CL_1000497,CL_0000670,UBERON_0001225,UBERON_0001225,BTO_0001166,BTO_0001322
H3.3K27M_Tumor-derived cell-line_G477p6_cells,-,-,CLO_0084036,-,CL_0002319,UBERON_0000955,UBERON_0000105,-,BTO_0006066
GMP_BM0828,CT,-,CLO_0000762,CL_0000557,CL_0000037,UBERON_0002371,UBERON_0002371,-,BTO_0000430
Ca9-22,CL,CLO_0051380,CLO_0002372,CL_1001576,CL_0002327,UBERON_0000165,UBERON_0000000,BTO_0005204,BTO_0003964
GIST-48B,CL,-,CLO_0051268,CL_0002319,CL_0000000,UBERON_0001555,UBERON_0000000,-,BTO_0000000
Hilar lymph node,A,-,None,-,None,UBERON_0000029,UBERON_0001465,-,BTO_0002852
liver,A,-,null,CL_0000182,null,UBERON_0002107,UBERON_0002107,BTO_0000759,BTO_0000759
GICAN,CL,CLO_0003492,CLO_0008967,CL_0000031,CL_0000846,UBERON_0001016,UBERON_0001950,-,BTO_0002868
UM-RC-6,CL,-,CLO_0007622,CL_1000497,,UBERON_0002113,,-,BTO_0003670
HCC70_XY018,CL,CLO_0003658,CLO_0007780,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,BTO_0005963,BTO_0000213
UO-31,CL,-,CLO_0003685,CL_1000497,CL_0008001,UBERON_0002113,UBERON_0001062,BTO_0004234,BTO_0004535
H3396_breast_carcinoma_ETOH,CL,-,CLO_0008506,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,-,BTO_0000184
GM19238,CL,CLO_0027146,CLO_0005008,CL_0000236,CL_0000000,UBERON_0000178,UBERON_0000000,-,BTO_0000661
PB1022_mono_singles,CT,-,CLO_0037128,-,CL_0000236,UBERON_0000178,UBERON_0002367,-,BTO_0000236
spleen adult pool1,A,-,CLO_0050853,-,CL_0000084,UBERON_0002106,UBERON_0002106,BTO_0001281,BTO_0001489
Vagina,A,-,CLO_0007286,CL_1001578,CL_0000000,UBERON_0000996,UBERON_0000995,-,BTO_0001278
serous cystadenocarcinoma cell line:HTOA,CL,CLO_0051442,CLO_0007987,CL_0000313,CL_0002322,UBERON_0000992,UBERON_0003517,-,BTO_0006176
Hindbrain derived neural stem cells_NS13_H3.3K27M_WT,CT,-,CLO_0050871,CL_0000047,CL_0000031,UBERON_0002028,UBERON_0002028,BTO_0002881,BTO_0004752
Smooth Muscle Cells - Umbilical Artery donor1,CT,-,CLO_0002497,CL_0002594,CL_0000192,UBERON_0012615,UBERON_0001570,-,BTO_0000662
RMS209,CL,-,CLO_0050914,CL_0000737,CL_0000000,UBERON_0002036,UBERON_0000000,BTO_0001802,BTO_0000000
RENVM,CL,-,CLO_0050738,CL_0011020,CL_0002390,UBERON_0000955,UBERON_0002113,-,BTO_0006091
gastrocnemius medialis_54y,A,-,CLO_0008303,CL_0000187,CL_0000178,UBERON_0011907,UBERON_0001377,BTO_0000506,BTO_0000641
GM23338,CL,-,CLO_0003183,CL_0002248,CL_0000000,UBERON_0001003,UBERON_0000000,-,BTO_0000627
EP156T_primary_prostate_cells,CL,-,CLO_0003134,CL_0002231,CL_0000598,UBERON_0002367,UBERON_0002367,-,BTO_0002467
HCASMC_Human_coronary_artery_smooth_muscle_cells,CT,-,CLO_0031080,CL_0002592,CL_0002619,UBERON_0002111,UBERON_0002032,BTO_0005101,BTO_0097884
Fibroblast - Gingival donor2,CT,-,CLO_0002502,CL_0000057,CL_0000057,UBERON_0001828,UBERON_0001828,BTO_0004138,BTO_0000289
Fibroblast - Dermal donor3,CT,-,CLO_0002505,CL_0002551,CL_0000057,UBERON_0002067,UBERON_0002073,BTO_0004419,BTO_0004701
U937_adult_acute_monocytic_leukemia,CL,CLO_0009465,CLO_0000019,CL_0000576,CL_0000860,UBERON_0000178,UBERON_0000178,-,BTO_0001408
H3.3K27M_Tumor-derived cell-line_DIPGVI_c27_cells,-,-,CLO_0053904,-,CL_0000182,UBERON_0000955,UBERON_0010323,-,BTO_0006201
CD8 Memory 7pool,CT,-,CLO_0000772,CL_0000909,CL_0000645,UBERON_0002405,UBERON_0002384,-,BTO_0003599
CD14+ monocyte (PB),CT,-,CLO_0050870,CL_0001054,CL_0000860,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000759
NK_cells_G,CT,-,CLO_0000238,CL_0000623,CL_0000622,UBERON_0002405,UBERON_0016539,BTO_0000914,BTO_0000635
Matrix_Fibrob_2_E,CT,-,CLO_0002550,CL_0000057,CL_0000057,UBERON_0002384,UBERON_0002398,BTO_0000452,BTO_0001040
Peripheral Blood Mononuclear Cells donor1,CT,-,CLO_0000473,CL_2000001,CL_0000863,UBERON_0000178,UBERON_0000178,BTO_0001025,BTO_0001377
myotube originated from skeletal muscle myoblast,CT,-,CLO_0000185,CL_0002372,CL_0000010,UBERON_0005090,UBERON_0001134,-,BTO_0001103
MDA-MB-453,CL,CLO_0007640,CLO_0050855,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0000000,BTO_0001908,BTO_0000220
Nucleus Pulposus Cell donor3,CT,-,CLO_0001473,CL_0000138,CL_0000903,UBERON_0002242,UBERON_0012701,BTO_0005498,BTO_0002738
H9_Null,CL,CLO_0003612,CLO_0002739,CL_0000084,CL_0000013,UBERON_0000178,UBERON_0006926,BTO_0001944,BTO_0002690
MEP-CD34,CT,-,CLO_0050845,CL_0000050,CL_0001054,UBERON_0002371,UBERON_0000473,-,BTO_0000848
HSKTC,CL,CLO_0051438,CLO_0000362,CL_2000064,CL_0000826,UBERON_0000992,UBERON_0000178,-,BTO_0000488
Tumor_3_BCC,CT,-,CLO_0008052,CL_0001063,CL_1001607,-,UBERON_0000178,-,BTO_0002891
T_J,CL,-,CLO_0051451,CL_0000084,CL_0000905,UBERON_0000178,UBERON_0008967,BTO_0000782,BTO_0003639
B_C,CT,-,CLO_0000257,CL_0000236,CL_0002355,UBERON_0000178,UBERON_0000015,BTO_0000776,BTO_0002821
Stromal_lung_8,CT,-,CLO_0037111,CL_0000499,CL_0002547,UBERON_0002048,UBERON_0002048,-,BTO_0000793
22Rv1,CL,CLO_0001200,CLO_0002736,CL_0002231,CL_0000000,UBERON_0002367,UBERON_0000000,BTO_0002999,BTO_0003124
MCF7_Invasive_ductal_breast_carcinoma_E2_TNF,CL,CLO_0007606,CLO_0002871,CL_0002327,CL_0002325,UBERON_0000310,UBERON_0000310,BTO_0000093,BTO_0002138
MV411,CL,CLO_0007906,CLO_0002974,CL_0000235,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0006413,BTO_0001560
GM12869,CL,CLO_0022826,CLO_0007743,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000473,-,BTO_0003245
T47D_shCtrl_shRING1B_24hr,CL,CLO_0009251,CLO_0000186,CL_0002327,CL_0002322,UBERON_0000310,UBERON_0000468,BTO_0001248,BTO_0005201
Club-D,CT,-,CLO_0051892,CL_0000158,CL_0002063,UBERON_0002048,UBERON_0004891,-,BTO_0002475
HepaRG,CL,-,CLO_0051439,CL_0000182,CL_0000182,UBERON_0002107,UBERON_0002107,BTO_0005736,BTO_0003662
GBM_4250_2,CL,-,CLO_0051015,CL_0000125,CL_0000002,UBERON_0000955,UBERON_0000955,BTO_0001530,BTO_0002724
Goblet_stomach,CT,-,None,CL_1000313,CL_0000160,UBERON_0000945,UBERON_0001160,-,BTO_0001479
Smooth Muscle Cells - Internal Thoracic Artery donor3,CT,-,CLO_0002620,CL_0002593,CL_0000192,UBERON_8480002,UBERON_0001473,-,BTO_0001561
umbilical-cord-derived-mesenchymal-stem-cells_SGA_cycle_0,CT,-,CLO_0050611,CL_0000134,CL_0000034,UBERON_0002331,UBERON_0007239,-,BTO_0002158
Granule_n_cerebellum,CT,-,CLO:0007001,CL_0001031,CL:0000121,UBERON_0002037,UBERON:0001017,BTO_0004278,BTO:0001516
Prostate Epithelial Cells donor2,CT,-,CLO_0009245,CL_0002231,CL_0002341,UBERON_0002367,UBERON_0002367,BTO_0001033,BTO_0006227
SK-MEL-23,CL,-,CLO_0007817,CL_2000000,CL_0000000,UBERON_0001003,UBERON_0000000,BTO_0005333,BTO_0002403
mesenchymal precursor cell - ovarian cancer metastasis donor4,CT,-,CLO_0009014,CL_0000134,CL_0008019,UBERON_0000992,UBERON_0000992,BTO_0003298,BTO_0005090
UCSF_4,CL,-,CLO_0050844,CL_0002322,CL_0000057,UBERON_0000922,UBERON_0001062,-,BTO_0002869
