Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
BA10,A,-,-,CL_0002319,-,UBERON_0000955,-,-,-
NK_cells_J,CT,-,-,CL_0000623,CL_0000623,UBERON_0002405,UBERON_0002405,BTO_0000914,BTO_0000914
CD4_CD25-_T-cells,CL,-,-,CL_0000084,CL_0000814,UBERON_0000178,UBERON_0000178,-,-
H3.3K27M-KO_BT245-C4P6,-,-,-,-,CL_0000074,UBERON_0000955,UBERON_0002950,-,-
GM10248,CL,CLO_0029222,CLO_0021112,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,-
lymphocyte,CT,-,-,CL_0000542,CL_0000084,UBERON_0000178,UBERON_0000178,BTO_0000775,BTO_0000781
CD4+ T Cells donor2,CT,-,-,CL_0000492,CL_0000084,UBERON_0002405,UBERON_0000178,BTO_0002417,BTO_0000947
WSU-DLCL2,CL,CLO_0037068,CLO_0037095,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,-
A-498,CL,-,CLO_0002846,CL_1000497,CL_1000547,UBERON_0002113,UBERON_0002113,-,BTO_0001631
Ramos,CL,CLO_0008738,CLO_0008793,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0003079,BTO_0001095
SK-N-DZ,CL,CLO_0009054,-,CL_0000031,CL_0000031,UBERON_0000955,UBERON_0001016,BTO_0004217,BTO_0002577
hereditary spherocytic anemia cell line:WIL2-NS,CL,CLO_0009604,CLO_0037242,CL_0000945,CL_0000916,UBERON_0002106,UBERON_0002371,-,BTO_0005877
Erythrob_adrenal,CT,-,-,CL_0000765,CL_0000767,UBERON_0002369,UBERON_0002369,BTO_0001571,BTO_0001571
Calu-1,CL,CLO_0002191,CLO_0002841,CL_0000076,CL_0000076,UBERON_0002048,UBERON_0002190,BTO_0002940,BTO_0002841
A139_ER-_PR-_HER2-_breast_cancer_cells,CL,-,CLO_0002765,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,-,BTO_0002765
DLD,CL,CLO_0002785,CLO_0037667,CL_0011108,CL_0011108,UBERON_0001155,UBERON_0001155,BTO_0000391,BTO_0001824
HUES64_derived_CD184+,CT,-,-,CL_0000223,CL_0002322,UBERON_0000925,UBERON_0000922,-,-
GSC,CT,-,-,CL_0000047,CL_0000047,UBERON_0001017,UBERON_0001017,BTO_0006001,-
HSC_liver,CT,-,-,CL_0000037,CL_0000038,UBERON_0002107,UBERON_0002107,BTO_0000725,BTO_0000725
NCI-H69_p8-15,CL,CLO_0008105,CLO_0008129,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,BTO_0003022,BTO_0001882
Im-GCT-4072_G34W-repair_WT_A4,CT,-,-,-,-,UBERON_0002481,-,-,-
mesothelioma cell line:Mero-48a,CL,-,-,CL_0000077,CL_0000077,UBERON_0002048,UBERON_0002048,-,-
Kidney_Unknown.14_kidney,A,-,-,CL_1000497,CL_1000497,UBERON_0002113,UBERON_0002113,BTO_0000671,BTO_0000781
GM-6114,CL,CLO_0023641,CLO_0026166,CL_0002553,CL_0002019,UBERON_0002048,UBERON_0002371,-,-
non-tamoxifen_EC5,CT,-,-,CL_0002149,CL_0002149,UBERON_0001295,UBERON_0000992,-,BTO_0004875
Tfh_BCC,CT,-,-,CL_0002038,CL_0010021,UBERON_0000029,UBERON_0002305,-,-
Fetal_Spinal_Cord,A,-,-,-,CL_0002319,UBERON_0002240,UBERON_0000056,BTO_0001279,BTO_0001393
Hepatocyte donor2,CT,-,-,CL_0000182,CL_0000182,UBERON_0002107,UBERON_0002107,BTO_0000575,BTO_0000597
Urothelial Cells donor1,CT,-,-,CL_0000731,CL_0000597,UBERON_0001255,UBERON_0001264,BTO_0005781,BTO_0003026
WA01_H1_human_embryonic_stem_cells_EMB,CL,-,CLO_0037284,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000948,BTO_0006060,BTO_0002842
MRC-5_MRC5_1DPT,CL,CLO_0007865,CLO_0008284,CL_0002553,CL_0000057,UBERON_0002048,UBERON_0002048,BTO_0001590,BTO_0001174
Mallassez-derived cells donor3,CT,-,-,CL_0002166,-,UBERON_0008266,UBERON_0003183,-,-
Syn_vil_cytoTrophobs_placenta_0,CT,-,-,CL_0000034,CL_0000034,UBERON_0001987,UBERON_0001987,-,-
CRC107_colorectal_cancer_metastatic_stem_cells,CL,-,-,CL_0000034,CL_0010001,UBERON_0001155,UBERON_0012017,-,-
KG-1,CL,CLO_0007093,CLO_0007886,CL_0000235,CL_0000763,UBERON_0002371,UBERON_0002371,BTO_0000670,BTO_0000560
KYSE150,CL,CLO_0007129,CLO_0037182,CL_0000076,CL_0000076,UBERON_0001043,UBERON_0001043,BTO_0002427,-
parietal lobe adult donor10252,A,-,-,CL_0002319,CL_0002319,UBERON_0001872,UBERON_0001873,BTO_0001001,BTO_0006353
BJEL,CL,-,-,CL_1001608,CL_1001608,UBERON_0001332,-,-,-
Brain Hippocampus Middle 150,A,-,-,CL_0002319,CL_0002319,UBERON_0002421,UBERON_0000955,BTO_0000601,BTO_0000731
PFSK1_primitive_neuroectodermal_tumor,CL,CLO_0008425,-,CL_0000057,CL_0011020,UBERON_0000955,UBERON_0001016,-,-
Crypt3,A,-,-,CL_0011108,CL_0002563,UBERON_0013485,UBERON_0000945,-,-
HN12,CL,-,-,CL_0000076,CL_0000076,UBERON_0001723,UBERON_0001043,BTO_0005040,-
Left_Ventricle,A,-,-,CL_0002494,CL_0002494,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001639
KBM7-derived near haploid cells,CL,-,-,CL_0000763,CL_0000763,UBERON_0000178,UBERON_0000178,BTO_0005775,-
Stromal_lung_3,CT,-,-,CL_0000499,CL_0000499,UBERON_0002048,UBERON_0002048,-,-
DLD1_WT,CL,CLO_0002785,CLO_0002892,CL_0011108,CL_0010008,UBERON_0001155,UBERON_0001155,BTO_0000391,BTO_0001608
thymus_2,A,-,-,CL_0002293,CL_0000738,UBERON_0002370,UBERON_0002370,BTO_0001374,BTO_0001371
HFF_foreskin_fibroblast_OHT_SHBPTF,CL,-,-,CL_1001608,CL_0000057,UBERON_0001332,UBERON_0001332,-,BTO_0001934
Matrix_Fibrob_2_B,CT,-,-,CL_0000057,CL_0000057,UBERON_0002384,UBERON_0002384,BTO_0000452,BTO_0000452
SET-2_insR_GSK-LSD1,CL,-,-,CL_0000553,CL_0001035,UBERON_0002371,UBERON_0002371,-,BTO_0006515
Primary hematopoietic stem cells,CT,-,-,CL_0000037,CL_0000037,UBERON_0002371,UBERON_0002371,BTO_0000725,BTO_0000729
Skeletal muscle cells differentiated into Myotubes - multinucleated donor1,CT,-,-,CL_0002372,CL_0002372,UBERON_0005090,UBERON_0001134,-,-
LOXIMVI,CL,-,-,CL_2000000,-,UBERON_0001003,-,-,-
tamoxifen_EC8,CT,-,-,CL_0002149,CL_0002144,UBERON_0001295,UBERON_0006887,-,-
Central_Memo_CD8_T,CT,-,-,CL_0000909,CL_0000902,UBERON_0002405,UBERON_0002370,-,-
Matrix_Fibrob_1_G,CT,-,-,CL_0000057,CL_0000057,UBERON_0002384,UBERON_0002384,BTO_0000452,BTO_0001452
Duodenum_Smooth_Muscle,A,-,-,CL_1000276,CL_0000187,UBERON_0012488,UBERON_0001196,-,-
MCF7-Tet-On,CL,-,-,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,-,BTO_0000093
BT549,CL,CLO_0002044,CLO_0002063,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0002548,BTO_0002480
Testis,A,-,-,-,CL_0000499,UBERON_0000473,UBERON_0000992,BTO_0001363,BTO_0000906
MT4H1,CL,-,-,CL_0000988,CL_0000084,UBERON_0000178,UBERON_0000178,-,-
cord blood derived cell line:COBL-a 24h infection(-C),CL,-,-,CL_0000988,CL_0001317,UBERON_0002331,UBERON_0010015,-,-
MM011_Primary_Melanoma,CT,-,-,CL_0000148,CL_0000148,UBERON_0001003,UBERON_0001003,-,-
H3122_LR,CL,CLO_0037033,CLO_0037168,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,-,-
SK-LMS-1_WT,CL,CLO_0009038,CLO_0007765,CL_0000192,CL_0001298,UBERON_0000995,UBERON_0001295,BTO_0002607,BTO_0002452
somite,A,-,-,-,CL_0000137,UBERON_0002329,UBERON_0002371,BTO_0001558,BTO_0002126
endometrial_stromal_cells,CT,-,-,CL_0002255,CL_0002144,UBERON_0001295,UBERON_0001264,BTO_0003697,BTO_0004085
Circle of Willis_60y,A,-,-,-,-,UBERON_0003709,UBERON_0001718,-,-
MaMel,CL,-,-,CL_0000499,CL_0002323,UBERON_0001007,UBERON_0000310,-,BTO_0003708
Epithelial_intestine_2,CT,-,-,CL_0002563,CL_0002563,UBERON_0000160,UBERON_0000160,BTO_0005937,BTO_0000759
hASC_preadipocytes,CT,-,-,CL_0002334,CL_0002576,UBERON_0002384,UBERON_0000199,BTO_0001107,BTO_0004961
subcutaneous_adipose_tissue,A,-,-,CL_0000136,CL_0002184,UBERON_0002190,UBERON_0002000,BTO_0004042,-
keratinocytes_Mi2KD,CT,-,-,CL_0000312,CL_0000312,UBERON_0001003,UBERON_0001003,BTO_0000667,BTO_0000667
SNU638,CL,-,CLO_0052014,CL_0002659,CL_0000056,UBERON_0000945,UBERON_0001264,BTO_0003478,BTO_0006241
Memory_CD4_T_t,CT,-,-,CL_0000897,CL_0000542,UBERON_0002405,UBERON_0002405,-,-
H7 UTXKO,CL,-,-,CL_0002322,CL_0002322,-,UBERON_0000922,BTO_0006061,-
FiPSC,CT,-,-,CL_0002248,CL_0002248,-,-,-,-
1953,-,-,-,CL_0000034,-,UBERON_0000955,UBERON_0000955,-,-
DU145_prostate_carcinoma,CL,CLO_0002840,CLO_0001947,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0002367,BTO_0001332,BTO_0001331
WT 9-12_control_vehicle,CL,-,-,CL_1000497,-,UBERON_0002113,UBERON_0000992,-,-
epithelial_cell_of_proximal_tubule,CT,-,-,CL_0002306,CL_0002302,UBERON_0004134,UBERON_0002185,BTO_0006154,BTO_0005429
CD14+ monocyte derived endothelial progenitor cells donor1,CT,-,-,CL_0001054,CL_0001054,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000872
Adrenal Gland,A,-,-,CL_0000150,-,UBERON_0002369,UBERON_0002369,BTO_0000047,BTO_0001247
GLC16_DMSO,CL,-,-,CL_0000082,CL_0009263,UBERON_0002048,UBERON_0000945,-,-
A375 DMSO,CL,CLO_0001582,CLO_0001601,CL_2000000,CL_2000000,UBERON_0001003,UBERON_0001003,BTO_0002806,BTO_0001592
J4_Mantle cell lymphoma tissue_THZ1,CL,-,-,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,-
GIST-2_KIT e11,CL,-,-,CL_0002319,-,UBERON_0001555,UBERON_0001264,-,BTO_0003218
Neuroblastoma_NB1,CL,-,-,CL_0000031,CL_0000031,UBERON_0001016,UBERON_0001016,BTO_0005103,BTO_0001567
SK-N-BE_2_-C,CL,CLO_0009053,-,CL_0000031,CL_0000031,UBERON_0001016,UBERON_0001016,BTO_0004782,-
H9_0Dox,CL,CLO_0003612,CLO_0003612,CL_0000084,CL_0000084,UBERON_0000178,UBERON_0000178,BTO_0001944,BTO_0001935
GBM32,CT,CLO_0003456,CLO_0003456,CL_0000125,CL_0000125,UBERON_0000955,UBERON_0000955,-,-
H1_Derived_Mesenchymal_Stem_Cells,CL,-,-,CL_0000134,CL_0000044,UBERON_0003104,-,BTO_0003298,-
SVOG3e_cells_noDox_transduced with V5-FOXL2 C134W,CL,-,-,CL_0000501,CL_0000066,UBERON_0000992,UBERON_0000992,-,-
TE5,CL,CLO_0009287,-,CL_0000076,CL_0000034,UBERON_0001043,UBERON_0001003,-,-
Stromal_muscle_2,CT,-,-,CL_0000499,CL_0000501,UBERON_0005090,UBERON_0004090,-,-
lncaparmo-ar-dht100nm,CL,CLO_0007365,-,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0002367,BTO_0001321,-
Monocyte,CT,-,-,CL_0000576,CL_0000576,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000876
CD16_Mono,CT,-,-,CL_0002397,CL_0001054,UBERON_0000178,UBERON_0000178,BTO_0000876,-
KLM-1,CL,CLO_0050104,CLO_0050036,CL_0002079,CL_0000186,UBERON_0001264,UBERON_0002107,-,BTO_0005091
Treg,CT,-,-,CL_0000815,CL_0000815,UBERON_0002405,UBERON_0002370,BTO_0004520,BTO_0001974
Capillary_2_E,CT,-,-,CL_0002144,CL_0002144,UBERON_0001915,UBERON_0001914,BTO_0004956,BTO_0004954
OCI-LY19_diffuse_large_B-cell_lymphoma,CL,CLO_0037052,-,CL_0000236,CL_0000236,UBERON_0002371,UBERON_0000178,-,-
Astrocytes,CT,-,-,CL_0000127,CL_0002583,UBERON_0001017,UBERON_0000015,BTO_0000099,BTO_0002196
Duodenum Mucosa,A,-,-,CL_1001589,CL_0002254,UBERON_0000320,UBERON_0000045,BTO_0000367,BTO_0000394
Transverse Colon,A,-,-,-,CL_0011108,UBERON_0001157,UBERON_0001354,BTO_0000272,BTO_0000289
MPAL2_T2_2,CT,-,-,CL_0000988,-,UBERON_0000178,UBERON_0000178,-,-
Vascular_endo_adrenal,CT,-,-,CL_0002139,CL_0002139,UBERON_0002369,UBERON_0002370,-,-
SF767,CL,-,CLO_0008036,CL_0000125,CL_0002319,UBERON_0000955,UBERON_0000955,BTO_0001557,-
AT1_A,CT,-,-,CL_0002062,CL_0002062,UBERON_0002299,UBERON_0002299,BTO_0000780,BTO_0005795
PBMC,CT,-,-,CL_2000001,CL_000928,UBERON_0000178,UBERON_0000178,BTO_0001025,BTO_0009397
R3R4_erythroid_cells,-,-,-,CL_0000764,CL_0000032,UBERON_0000178,UBERON_0002371,-,-
hMADS-3,CT,-,-,CL_0000048,CL_0002248,UBERON_0001013,UBERON_0001249,-,BTO_0002716
HTBE_H1N1_18h,CT,-,-,CL_0002202,CL_0002202,UBERON_0007196,UBERON_0007196,-,-
brain adult pool1,A,-,-,CL_0002319,CL_0002319,UBERON_0000955,UBERON_0001017,BTO_0000142,-
NCI-H2107_p8-15,CL,CLO_0008051,CLO_0008088,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,-,BTO_0005636
kidney fetal pool1,A,-,-,CL_1000497,CL_1000497,UBERON_0002113,UBERON_0002113,BTO_0000671,-
leukophereses_p217,CT,-,-,CL_0000738,CL_0000738,UBERON_0000178,UBERON_0000178,BTO_0000751,BTO_0000783
MV411_DMSO,CL,CLO_0007906,CLO_0007047,CL_0000235,CL_0000763,UBERON_0000178,UBERON_0000178,BTO_0006413,BTO_0006579
osteoclastoma cell line:Hs 706.T,CL,CLO_0004066,CLO_0037256,CL_0002092,CL_0000935,UBERON_0002371,UBERON_0002481,-,-
breast cancer FA,CT,-,-,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,-,-
clear cell carcinoma cell line:TEN,CL,CLO_0050884,-,CL_0002149,CL_0000076,UBERON_0001295,UBERON_0002114,-,-
NCI-H650,CL,CLO_0008101,CLO_0008098,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,BTO_0004079,BTO_0005630
neutrophil_VB,CT,-,-,CL_0000775,CL_0017005,UBERON_0000178,UBERON_0000178,BTO_0000130,BTO_0000130
LM7,CL,-,-,CL_0001035,-,UBERON_0002481,UBERON_0002481,-,-
MIC,CL,-,-,CL_0001035,CL_0000542,UBERON_0002481,UBERON_0000178,-,-
Smooth Muscle Cells - Subclavian Artery donor2,CT,-,-,CL_0002595,CL_0002590,UBERON_0002111,UBERON_0002111,-,-
cholangiocellular carcinoma cell line:HuH-28,CL,CLO_0050855,CLO_0037152,CL_1000488,CL_0000066,UBERON_0002107,UBERON_0002114,-,-
squamous cell lung carcinoma cell line:EBC-1,CL,CLO_0050039,CLO_0050654,CL_0000076,CL_0000082,UBERON_0002048,UBERON_0002048,-,-
GM15850 LCLs (FRDA),CL,CLO_0027780,CLO_0024168,CL_0000945,CL_0000542,UBERON_0000178,UBERON_0000178,-,-
NHEK_siGRHL3,CT,-,-,CL_0000312,CL_0000291,UBERON_0001003,UBERON_0001003,BTO_0003182,BTO_0001000
RMS246_PAX3-NCOA1,CL,-,-,CL_0000737,CL_0000044,UBERON_0002036,UBERON_0001013,BTO_0001802,-
NT2-D1_embryonic_carcinoma,CL,CLO_0008207,CLO_0037167,CL_0002248,CL_0000817,UBERON_0000473,UBERON_0004461,BTO_0000946,-
AG04450_fibroblasts,CL,-,CLO_2,CL_0002553,CL_0000057,UBERON_0002048,UBERON_0002384,-,-
GBM12,CT,CLO_0003456,-,CL_0000125,CL_0000125,UBERON_0000955,UBERON_0000955,-,-
CD14+ monocytes - treated with lipopolysaccharide donor2,CT,-,-,CL_0001054,CL_0001054,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000876
GBM15,CT,CLO_0003456,-,CL_0000125,CL_0000125,UBERON_0000955,UBERON_0000955,-,-
germinal matrix,A,-,-,CL_0002319,CL_0002319,UBERON_0000955,UBERON_0002185,-,-
MOLM-13_sgSIK3e4,CL,CLO_0009848,CLO_0009881,CL_0000763,CL_0000763,UBERON_0000178,UBERON_0000178,BTO_0004175,BTO_0005079
GBM09,CT,CLO_0003456,CLO_0003456,CL_0000125,CL_0000125,UBERON_0000955,UBERON_0000955,-,-
PC3_GSK126,CL,CLO_0008395,CLO_0037067,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0002367,BTO_0001061,BTO_0003526
heart_left_ventricle,A,-,-,CL_0002494,CL_0002078,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001629
HCC1143_ductal_breast_carcinoma,CL,CLO_0003630,CLO_0003385,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,-,-
CD19_Primary,CT,-,-,CL_0001201,CL_000 ilimitado_B cells_,UBERON_0000178,UBERON_0000178_Blood_vessels_,BTO_0000776,BTO_0000776_B cells_
SUIT2 WT,CL,CLO_0037114,CLO_0051001,CL_1001433,CL_0002092,UBERON_0000017,UBERON_0000018,BTO_0003493,BTO_0006351
HCC95_squamous_cell_lung_carcinoma,CL,-,CLO_0008399,CL_0000076,CL_0000082,UBERON_0002048,UBERON_0002048,-,-
CD19+ B Cells donor3,CT,-,-,CL_0001201,CL_001 এনে170,UBERON_0000178,UBERON_0002371,BTO_0000776,BTO_0000776
leg_muscle,A,-,-,CL_0000737,CL_0000737,UBERON_0001383,UBERON_0001134,BTO_0000722,BTO_0004545
Thymus,A,-,-,CL_0002293,CL_0000013,UBERON_0002370,UBERON_0002370,BTO_0001374,BTO_0001261
Gastrointestinal stromal tumor,CT,-,-,CL_0002319,-,UBERON_0001555,-,BTO_0004111,-
Esophagus_Mucosa,A,-,-,CL_0002252,CL_0002565,UBERON_0002469,UBERON_0001310,BTO_0002859,BTO_0004732
LK-2,CL,CLO_0050064,CLO_0050210,CL_0000076,CL_0000066,UBERON_0002048,UBERON_0002048,-,-
TE7,CL,CLO_0009319,-,CL_0000076,CL_0000076,UBERON_0001043,UBERON_0001043,-,-
NCI-H1299,CL,CLO_0007986,CLO_0007986,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,BTO_0002552,BTO_0002028
patient-derived_pleaural_effusion,A,-,-,-,CL_0000084,UBERON_0000175,UBERON_0002048,-,-
Human Podocyte Cell Line AB8/13,CL,-,-,CL_0002518,CL_0002620,UBERON_0001230,UBERON_0002113,-,BTO_0005061
GIST-T1,CL,-,-,CL_0002319,CL_0002319,UBERON_0000945,UBERON_0001555,-,-
non-tamoxifen_EC2,CT,-,-,CL_0002149,CL_0002149,UBERON_0001295,UBERON_0000992,-,BTO_0004873
Fibroblast - Gingival donor1,CT,-,-,CL_0000057,CL_0000057,UBERON_0001828,UBERON_0001825,BTO_0004138,BTO_0002228
KMS-11_Plasma_cell_myeloma,CL,-,CLO_0037184,CL_0000786,CL_0000945,UBERON_0002371,UBERON_0000178,BTO_0003932,-
MC-IXC,CL,CLO_0007615,-,CL_0000057,CL_0011108,UBERON_0000955,UBERON_0011108,BTO_0005372,BTO_0006074
umbilical-cord-derived-mesenchymal-stem-cells_Control_cycle_0,CT,-,-,CL_0000134,CL_0000134,UBERON_0002331,UBERON_0002331,-,-
CLB-PE,CL,-,-,CL_0000031,CL_0000574,UBERON_0001016,UBERON_0000165,-,-
Fetal_Adrenal_Gland,A,-,-,CL_0000150,-,UBERON_0002369,UBERON_0002369,BTO_0000047,BTO_0001518
mycosis fungoides T cell lymphoma cell line:HuT 102 TIB-162,CL,CLO_0004303,CLO_0008364,CL_0000084,CL_0000084,UBERON_0000178,UBERON_0000178,-,BTO_0002757
osteoblasts,CT,-,-,CL_0000062,CL_0000062,UBERON_0002481,UBERON_0002481,BTO_0001593,BTO_0001629
BGO3_embryonic_stem_cells,CL,-,-,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,-,-
salivary acinar cells donor2,CT,-,-,CL_0002623,CL_0000312,UBERON_0001044,UBERON_0002108,-,-
HGPS fibroblast_LMNA_AG11498,CT,-,-,CL_0000057,CL_0000057,UBERON_0002384,UBERON_0001332,-,-
MCF7L-P_FOXA1-Dox,CL,-,-,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,-,-
Primary HSCs G-CSF-mobilized female,CT,-,-,CL_0000037,CL_0000037,UBERON_0002371,UBERON_0002371,-,BTO_0000725
COBL-a,CL,-,-,CL_0000988,CL_0000182,UBERON_0002331,UBERON_0001016,-,BTO_0005760
leukophereses_p456,CT,-,-,CL_0000738,CL_0009254,UBERON_0000178,UBERON_0000178,BTO_0000751,-
HCC95,CL,-,CLO_0037273,CL_0000076,CL_0000082,UBERON_0002048,UBERON_0000472,-,-
CiPSC,CT,-,-,CL_0002248,CL_0000034,-,-,-,-
HCC1428,CL,CLO_0003637,CLO_0001421,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,-,BTO_0004508
MCF7_Invasive_ductal_breast_carcinoma_CHX_10UM,CL,CLO_0007606,CLO_0007606,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0000093,BTO_0000093
peripheral neuroectodermal tumor cell line:KU-SN,CL,CLO_0050141,-,CL_0002319,CL_0000031,UBERON_0002481,UBERON_0001003,-,-
CD14+ monocytes - mock treated donor1,CT,-,-,CL_0001054,CL_0001054,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000876
Myoblast donor1,CT,-,-,CL_0000056,CL_0000056,UBERON_0005090,UBERON_0005090,BTO_0000222,BTO_0000784
HCC1599_WO,CL,CLO_0003641,CLO_0003630,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,-,-
Vascular_endo_eye,CT,-,-,CL_0002139,CL_2000202,UBERON_0000970,UBERON_0000970,-,-
GIST-10_PDGFRA e1,CL,-,-,CL_0002319,CL_0002319,UBERON_0001555,UBERON_0001555,-,-
GP5d_colon_adenocarcinoma_SIRAD21,CL,CLO_0003555,-,CL_0011108,CL_0011108,UBERON_0001155,UBERON_0001155,-,-
SK-MEL-147,CL,-,CLO_0009422,CL_0000148,CL_2000000,UBERON_0001003,UBERON_0001003,-,-
tibial_artery,A,-,-,-,CL_0002144,UBERON_0007610,UBERON_0001635,-,-
SHEP-21N_DOX_2h,CL,-,-,CL_0000031,CL_0000031,UBERON_0001016,UBERON_0001016,BTO_0004654,-
Lymphatic_endothelial_heart,CT,-,-,CL_0002138,CL_0002138,UBERON_0000310,UBERON_0000948,-,-
breast-cancer,CT,-,-,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0000150,BTO_0000152
OECM1_oral_cavity_squamous_cell_carcinoma,CL,-,-,CL_0000076,CL_0000076,UBERON_0001828,UBERON_0001003,BTO_0003964,BTO_0003544
EW-3,CL,-,-,CL_0001035,CL_0000034,UBERON_0002481,UBERON_0000922,-,-
GM19240_B_cells_Lymphoblastoid_Cell_Lines,CL,CLO_0027143,CLO_0026229,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,-
IOE11,CL,-,-,CL_2000064,CL_0011108,UBERON_0000992,UBERON_0002114,-,-
MM1_S_plasma_cell_myeloma,CL,CLO_0037203,CLO_0037397,CL_0000945,CL_0000945,UBERON_0000178,UBERON_0002384,BTO_0003933,BTO_0005772
B-cell,CT,-,-,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0000776,BTO_0000776
PF-382_childhood_T_acute_lymphoblastic_leukemia,CL,CLO_0008421,CLO_0037268,CL_0000084,CL_0017003,UBERON_0000178,UBERON_0000178,-,-
KK1_Adult_T_acute_lymphoblastic_leukemia,CL,-,-,CL_0000084,CL_0000084,UBERON_0000178,UBERON_0000178,-,-
H1-TRO,CL,-,-,CL_0000351,CL_0002322,UBERON_0000922,UBERON_0000922,BTO_0001079,-
SkeletalMuscle,A,-,-,CL_0000188,CL_0000188,UBERON_0001134,UBERON_0001134,BTO_0001103,BTO_0000762
Endothelial Cells (ECs),CT,-,-,CL_0000115,CL_0009249,UBERON_0001986,UBERON_0009267,BTO_0001176,-
H3.3K27M_JN29-BS3,-,-,-,-,CL_0000117,UBERON_0000955,UBERON_0000955,-,-
ES-UCSF4 Cells,CL,-,-,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,-,-
MLPS_T2,CT,-,-,CL_0000136,CL_0002319,UBERON_0001013,UBERON_0002371,-,-
myxofibrosarcoma cell line:MFH-ino,CL,CLO_0050084,CLO_0050561,-,CL_0000193,UBERON_0002384,UBERON_0000992,-,-
Foreskin Melanocyte Primary Cells skin03,CT,-,-,CL_2000045,CL_2000045,UBERON_0001332,UBERON_0001332,BTO_0005457,BTO_0005487
lncaparhi-ar-dht1nm,CL,CLO_0007365,CLO_0007815,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0002367,BTO_0001321,BTO_0006215
Pancreatic cancer cells_THZ1,CT,-,-,CL_0000083,CL_0000083,UBERON_0001264,UBERON_0001264,BTO_0000584,BTO_0000577
MPAL2_T1_3,CT,-,-,CL_0000988,CL_0000988,UBERON_0000178,UBERON_0000178,-,-
MCF7L-P_E2_24h,CL,-,-,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,-,BTO_0000093
Brain_Substantia_nigra,A,-,-,CL_0002614,CL_0000101,UBERON_0002038,UBERON_0002243,BTO_0000143,BTO_0002162
D341_6,CL,CLO_0002677,CLO_0002677,CL_0002319,CL_0002319,UBERON_0002037,UBERON_0000011,-,-
gm18505,CL,CLO_0024913,CLO_0026687,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,-
M1_VB,CT,-,-,CL_0000235,CL_0000235,UBERON_0000178,UBERON_0000178,-,-
CD4+_CD25-_IL17-_PMA-Ionomycin_stimulated_MACS_purified_Th_Primary_Cells,CT,-,-,CL_0000492,CL_0000542,UBERON_0002405,UBERON_0002405,BTO_0001678,BTO_0004241
Raji_JQ1,CL,CLO_0008734,CLO_0008328,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0001154,BTO_0001234
Ly-1,CL,-,-,CL_0000236,-,UBERON_0000178,-,-,-
IMR90_lung_fibroblasts_TNF,CL,CLO_0006951,CLO_0006961,CL_0002553,CL_0002554,UBERON_0002048,UBERON_0002048,BTO_0001229,BTO_0001309
primary-dermal-fibroblasts,CT,-,-,CL_0002620,CL_0000148,UBERON_0002067,UBERON_0002090,BTO_0004419,BTO_0001878
Detroit562,CL,CLO_0002752,CLO_0007300,CL_0002251,CL_0002178,UBERON_0006562,UBERON_0001264,-,-
Bladder,A,-,-,CL_1001319,-,UBERON_0001255,UBERON_0001255,BTO_0000123,BTO_0000222
