Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
IMS-M2,CL,-,CLO_0000025,CL_0000763,CL_0000000,UBERON_0000178,UBERON:0000000,-,BTO_0001487
LTED_breast_cancer,CT,-,CLO_0000023,CL_0002327,CL:0000002,UBERON_0000310,UBERON:0001001,-,BTO:0000150
22rv1,CL,CLO_0001200,-,CL_0002231,CL_0000000,UBERON_0002367,UBERON:0001234,BTO_0002999,BTO:0005348
MCF10A-ER-Src,CL,CLO_0037240,CLO_0000001,CL_0002327,CL_0000001,UBERON_0000310,UBERON:0002364,-,BTO:0001939
Foreskin melanocyte,CT,-,CLO_0000020,CL_2000045,CL_0000102,UBERON_0001332,UBERON_0002103,BTO_0005457,BTO:0000012
Kelly_vehicle,CL,CLO_0007091,-,CL_0000031,-,UBERON_0000955,-,BTO_0006213,-
Monomac6_CTRL,CL,CLO_0007828,CLO_0000001,CL_0000576,CL:0000001,UBERON_0000178,UBERON_0000010,BTO_0002333,BTO_0000170
osteosarcoma cell line:HS-Os-1,CL,CLO_0050022,CLO_0000052,CL_0000062,CL_0000235,UBERON_0000976,UBERON:0002390,-,BTO:0000001
7250-empty,-,-,CLO_0000000,-,CL:0000000,UBERON_0001134,UBERON_0002759,-,BTO:0005770
MyoFibrob_B,CT,-,CLO_0000001,CL_0000186,CL:0000001,UBERON_0002384,UBERON:0001000,BTO_0001946,obo:BTO_0005265
Caudate_nucleus,A,-,CLO_0000024,CL_0002319,CL:0000065,UBERON_0001873,UBERON_0001957,BTO_0000211,BTO:0000108
NT2,-,-,CLO_0000001,-,CL_0000001,-,UBERON_0000010,-,obo:BTO_0001614
primary-glioblastoma,CT,-,CLO_0000036,CL_0000125,CL_0000001,UBERON_0001017,UBERON_0002043,BTO_0001530,BTO:0000181
squamous cell carcinoma cell line:EC-GI-10,CL,CLO_0051378,CLO_0000032,CL_0000076,CL_0000001,UBERON_0001043,UBERON_0002048,BTO_0002861,BTO:0000104
Capillary_1_E,CT,-,CLO_0000025,CL_0002144,CL_0000218,UBERON_0001915,UBERON_0002046,BTO_0004956,BTO:0000079
NA-A_astrocytes,-,-,CLO_0000057,CL_0000127,CL_0000002,UBERON_0001017,UBERON_0002114,-,BTO:0000376
FX52 iPSCs dC-T,CT,-,CLO_0003359,CL_0002248,CL:0000001,-,UBERON_0001016,-,BTO:0003014
MSTO,CL,CLO_0007880,CLO_0000012,CL_0000077,CL_0000001,UBERON_0001136,UBERON_0001000,BTO_0002425,obo:BTO_0004324
DMS 144,CL,-,CLO_0000000,CL_0000082,CL_0000001,UBERON_0002048,UBERON:0007123,-,obo:BTO_0001494
LCL_lymphoblastoid_cell_line_ETOH,CT,-,CLO_0000001,CL_0017005,CL_0000001,UBERON_0000178,UBERON_0001016,BTO_0000773,BTO:0000044
GM12004,CL,CLO_0020480,CLO_0000123,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0001000,-,BTO:0001200
Human Embryos,CT,-,CLO_0000021,CL_0002321,CL_0000001,UBERON_0000922,UBERON_0001003,BTO_0000379,BTO_0000123
P493-6_B-cell_lymphoma_SHCTR,CL,-,CLO_0000052,CL_0000236,CL:0000234,UBERON_0000178,UBERON_0002391,BTO_0003291,BTO:0000496
Peripheral_Blood_Mononuclear_Primary_Cells,CT,-,CLO_0000036,CL_2000001,CL_0000232,UBERON_0000178,UBERON_0002368,BTO_0001025,BTO:0000012
Esophagus Squamous Epithelium,A,-,CLO_0000075,CL_0000076,CL_0000109,UBERON_0006920,UBERON_0002044,BTO_0003635,BTO:0000346
MCF-7_PMA,CL,CLO_0007606,CLO_0000026,CL_0002327,CL_0000001,UBERON_0000310,UBERON:0000104,BTO_0000093,obo:BTO_0001577
Syn_vil_cytoTrophobs_1,CT,-,CLO_0030488,CL_0000034,CL_0000066,UBERON_0001987,UBERON:0001234,-,BTO:0006119
TC71_SA2 KO,CL,CLO_0009879,CLO_0000001,CL_0001035,CL_0000001,UBERON_0002481,UBERON_0001000,BTO_0002604,obo:BTO_0002871
bipolar neuron,CT,-,CLO_0000021,CL_0000103,CL:0000234,UBERON_0001016,UBERON_0002044,-,BTO:0000123
LM2-4175,CL,-,CLO_0000000,CL_0002327,CL_0000000,UBERON_0000310,UBERON_0008328,-,obo:BTO_0001614
VCaP_and_LTAD_cells,CL,-,CLO_0000001,CL_0002231,CL_0000001,UBERON_0002367,UBERON_0002031,-,BTO_0000505
B_B,CT,-,CLO_0000001,CL_0000236,CL_0000001,UBERON_0000178,UBERON:0000102,BTO_0000776,BTO:0002674
Vascular_endothelial_spleen,CT,-,CLO_0000073,CL_2000053,CL_0000125,UBERON_0002106,UBERON_0002385,-,BTO:0000012
MCF_10A,CL,CLO_0007599,CLO_0000001,CL_0002327,CL_0000001,UBERON_0000310,UBERON_0001000,BTO_0001939,obo:BTO_0006155
HS-ES-2R,CL,CLO_0050147,CLO_0000000,-,CL_0000000,-,UBERON_0000010,-,BTO_0000001
Jurkat ZBTB1 KO_ZBTB1_expressing FLAG-ZBTB1_Asparagine deprivation,CL,CLO_0007043,CLO_0000054,CL_0000084,CL_0000066,UBERON_0000178,UBERON:0002100,BTO_0000661,BTO:0005103
Neurons donor2,CT,-,CLO_0000015,CL_0000540,CL:0000542,UBERON_0001016,UBERON_0000031,BTO_0000938,BTO:0000345
prostate carcinoma epithelial cell line 22Rv1,CL,CLO_0001200,CLO_0000072,CL_0002231,CL_0000619,UBERON_0002367,UBERON_0002357,BTO_0002999,BTO:0000287
EEB,CL,CLO_0051023,CLO_0000001,CL_0000764,CL_0000001,UBERON_0000178,UBERON_0000010,-,BTO:0000123
HEMn,CT,-,CLO_0000001,CL_2000000,CL_0000001,UBERON_0001003,UBERON_0000016,-,BTO:0004002
HTOA,CL,CLO_0051442,CLO_0000001,CL_0000313,CL_0000001,UBERON_0000992,UBERON:0001234,-,BTO:0000123
iPS_20b,CL,CLO_0037308,CLO_0000123,CL_0002248,CL:0000000,-,UBERON_0002228,-,BTO:0004014
LX-2_hepatic_stellate_cells_TGFB1,CL,-,CLO_0000021,CL_0000632,CL_0000234,UBERON_0002107,UBERON_0001003,BTO_0003516,BTO:0000343
GM12878,CL,CLO_0022851,CLO_0000001,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0007091,BTO_0006353,obo:BTO_0001262
t47d,CL,CLO_0009251,CLO_0029019,CL_0002327,CL_0000001,UBERON_0000310,UBERON_0001100,BTO_0001248,BTO:0001248
NCI-H1299_EGFP-NEO_reporter_cells_SAHA,CL,CLO_0007986,CLO_0000001,CL_0000082,CL_0000001,UBERON_0002048,UBERON_0001025,BTO_0002552,BTO:0000115
DLD-1_colon_adenocarcinoma,CL,CLO_0002785,CLO_0000001,CL_0011108,CL_0000001,UBERON_0001155,UBERON:0002040,BTO_0000391,BTO:0000335
GIST-T1_Gastrointestinal_stromal_tumor,CL,-,CLO_0000032,CL_0002319,CL_0000001,UBERON_0000945,UBERON:0007125,-,BTO:0000365
M0_CB,CT,-,CLO_0000001,CL_0000235,CL_0000001,UBERON_0000178,UBERON:0000015,-,obo:BTO_0001433
Fetal_Muscle_Trunk,A,-,CLO_0000001,CL_0000187,CL_0000122,UBERON_0001774,UBERON_0001015,-,BTO:0000194
Colo320,CL,CLO_0002571,CLO_0000001,CL_0011108,CL_0000001,UBERON_0001155,UBERON:0000104,BTO_0002047,obo:BTO_0002424
CD34_cells_ERYTH_BIO,CT,-,CLO_0000123,CL_0000764,CL:0000122,UBERON_0002371,UBERON_0001000,BTO_0002731,BTO:0000123
DKO1,CL,-,CLO_0000001,CL_0011108,CL_0000001,UBERON_0001155,UBERON:0000000,-,obo:BTO_0001614
CD8 Naive 8pool,CT,-,CLO_0000001,CL_0000900,CL_0000234,UBERON_0002370,UBERON_0001000,-,BTO_0001234
V1051,-,-,CLO_0000123,CL_0011108,CL_0000001,UBERON_0001155,UBERON_0000010,-,BTO:0004225
CC-LP-1_intrahepatic_cholangiocarcinoma,CL,-,CLO_0000056,CL_0000068,CL_0000066,UBERON_0002394,UBERON_0002046,BTO_0002933,BTO:0000485
Vascular Endothelial Cell,CT,-,CLO_0000020,CL_0002139,CL:0000121,UBERON_0001986,UBERON_0002120,BTO_0001854,BTO:0000185
Mesothelial Cells donor1,CT,-,CLO_0000001,CL_0000077,CL_0000238,UBERON_0035809,UBERON_0000022,-,BTO_0000185
iPSCs,CL,CLO_0037308,CLO_0000054,CL_0002248,CL_0000001,-,UBERON_0001001,BTO_0006081,BTO:0000296
MCF10A,CL,CLO_0007599,CLO_0000001,CL_0002327,CL_0000062,UBERON_0000310,UBERON:0002102,BTO_0001939,BTO:0001939
HC11 Mammary Epithelium,-,-,CLO_0000074,-,CL_0000066,-,UBERON_0001008,-,BTO:0000140
Monocyte_2,CT,-,CLO_0000007,CL_0000576,CL:0000235,UBERON_0000178,UBERON_0002377,BTO_0000876,BTO_0000311
NCI-H226,CL,CLO_0008068,CLO_0000001,CL_0000082,CL:0000001,UBERON_0002048,UBERON:0001000,BTO_0003008,obo:BTO_0001614
MiaPaca2,CL,CLO_0007726,CLO_0000001,CL_0002079,CL_0000001,UBERON_0001264,UBERON:0000105,BTO_0002137,BTO:0000224
COLO320HSR_DMSO,CL,CLO_0002571,CLO_0000012,CL_0011108,CL_2000032,UBERON_0001155,UBERON_0002105,BTO_0002047,BTO_0003804
Preadipocyte - subcutaneous donor2,CT,-,CLO_0000025,CL_0002334,CL:0000057,UBERON_0002190,UBERON_0000015,BTO_0001107,BTO:0000080
T24_2_low,CL,CLO_0009245,CLO_0000011,CL_1001319,CL_0000001,UBERON_0001255,UBERON:0000010,BTO_0001345,obo:BTO_0001614
GBM,CT,-,CLO_0000305,CL_0000125,CL_0000010,UBERON_0001017,UBERON_0000017,BTO_0002373,BTO:0002496
Pre-B,CT,-,CLO_0000001,CL_0000817,CL:0000014,UBERON_0002371,UBERON_0005460,BTO_0001133,BTO_0000276
Induced Pluripotent Stem Cells,CT,CLO_0037307,CLO_0001000,CL_0002248,CL_0000001,-,UBERON_0001000,BTO_0006081,BTO:0000353
H-EMC-SS,CL,CLO_0003701,CLO_0000001,CL_0000187,CL_0000001,UBERON_0005090,UBERON:0000010,-,BTO_0000364
Skin_Sun_Exposed_Lower_leg,A,-,CLO_0000012,CL_0000066,CL_0002030,UBERON_0001003,UBERON_0002048,-,BTO_0000227
Lens Epithelial Cells donor3,CT,-,CLO_0000075,CL_0002224,CL:0000341,UBERON_0001803,UBERON_0002014,-,BTO:0000123
Im-GCT-3504_G34W,CT,-,CLO_0000012,-,CL:0000001,UBERON_0002481,UBERON:0001002,-,BTO:0002535
CD8_Naive_Primary_Cells,CT,-,CLO_0000012,CL_0000900,CL:0000660,UBERON_0002370,UBERON_0001000,-,BTO_0000178
HEL-R,CL,-,CLO_0009498,CL_0000988,CL_0000001,UBERON_0000178,UBERON_0000012,-,BTO_0000123
TGBC2TKB,CL,CLO_0009348,CLO_0034197,CL_0000066,CL:0000001,UBERON_0002110,UBERON:0001950,-,BTO:0003729
MPAL5_T1,CT,-,CLO_0000178,CL_0000988,CL_0000001,UBERON_0000178,UBERON_0001000,-,obo:BTO_0005375
CD14+ monocytes - treated with IFN + N-hexane donor2,CT,-,CLO_0000041,CL_0001054,CL_0000244,UBERON_0000178,UBERON_0001007,BTO_0000876,BTO_0000123
MDA-BoM-1833,CL,-,CLO_0000012,CL_0002327,CL_0000001,UBERON_0000310,UBERON:0001950,-,obo:BTO_0001300
Fibroblast - Cardiac donor3,CT,-,CLO_0003001,CL_0002548,CL:0000124,UBERON_0000948,UBERON:0002042,BTO_0003093,BTO:0000332
CD19donorA,CT,-,CLO_0000000,CL_0001201,CL_0000123,UBERON_0000178,UBERON_00023955,BTO_0000776,BTO:0000001
HUES64 Cells,CL,-,-,CL_0002322,CL_0000001,UBERON_0000922,UBERON:0006124,-,BTO_0000123
epididymis adult,A,-,CLO_0000032,CL_0000068,CL_0000240,UBERON_0001301,UBERON_0002045,BTO_0000408,BTO_0006468
H3.3K27M_XHSJ019-X1-1-Rx_xenograft,-,-,CLO_0000031,-,CL_0000001,UBERON_0000955,UBERON:0001010,-,BTO:0006568
SH-SY5Y_neuroblastoma_OVERMYCN_48H,CL,CLO_0009015,CLO_0000073,CL_0000031,CL_0000001,UBERON_0002371,UBERON_0002102,BTO_0000793,BTO:0000206
EndoC-BH1_SE,CL,-,CLO_0000001,CL_0000169,CL_0000000,UBERON_0001264,UBERON_0001000,-,BTO_0002632
CD4-pos,CT,-,CLO_0000001,CL_0000492,CL:0000232,UBERON_0002405,UBERON_0002130,BTO_0002417,BTO:0000285
SH-SY5Y_neuroblastoma_OVERMYCN_24H,CL,CLO_0009015,CLO_0000065,CL_0000031,CL_0000010,UBERON_0002371,UBERON:0002102,BTO_0000793,BTO:0000107
liposarcoma cell line:SW 872,CL,CLO_0009201,CLO_0000001,CL_0000136,CL_0000001,UBERON_0002384,UBERON_0001001,BTO_0003743,BTO:0000328
CD3,CT,-,CLO_0000012,CL_0002419,CL_0000061,UBERON_0002405,UBERON_0000010,-,BTO:0000249
High-grade serous ovarian cancer,CT,-,CLO_0000051,CL_2000064,CL_0000001,UBERON_0000992,UBERON_0001003,-,BTO:0000345
hepatocyte,CT,-,CLO_0000001,CL_0000182,CL_0000235,UBERON_0002107,UBERON_0000018,BTO_0000575,BTO:0000195
U87_EGFRvIII_shFOXG1_FBS,CL,CLO_0009464,CLO_0000063,CL_0000127,CL_0000001,UBERON_0000955,UBERON:0002101,BTO_0002036,obo:BTO_0003804
SK-MEL-5,CL,CLO_0009047,CLO_0000001,CL_0000148,CL_0000001,UBERON_0001003,UBERON_0001000,BTO_0002134,BTO:0002134
tamoxifen_EC5,CT,-,CLO_0000001,CL_0002149,CL_0000001,UBERON_0001295,UBERON_0000015,-,BTO:0001428
HBE,CT,-,CLO_0000001,CL_0002328,CL:0000117,UBERON_0002185,UBERON_0001234,-,BTO:0000001
Pancreatic_tumor_associated_fibroblasts_B009B_untreated,CT,-,CLO_0000074,CL_0002410,CL_0000098,UBERON_0001264,UBERON_0002100,-,BTO:0000026
Jurkat_WT,CL,CLO_0007043,CLO_0000064,CL_0000084,CL_0000001,UBERON_0000178,UBERON:0000015,BTO_0000661,BTO:0000054
Normal Human Astrocyte,CT,-,CLO_0000027,CL_0000127,CL_0000120,UBERON_0001017,UBERON_0002032,BTO_0000099,BTO:0000012
GM12868_female_B-cells,CL,CLO_0022827,CLO_0030515,CL_0000236,CL:0000230,UBERON_0000178,UBERON:0007124,-,BTO:0001522
Endothelial Cells - Microvascular donor1,CT,-,CLO_0000034,CL_2000008,CL_0000235,UBERON_0008339,UBERON_0003065,BTO_0003123,BTO:0000275
THP-1_acute_monocytic_leukemia_CAL,CL,CLO_0009348,CLO_0000053,CL_0000576,CL_0000001,UBERON_0000178,UBERON_0000045,BTO_0001370,BTO:0000211
Skeletal Muscle Cells donor5,CT,-,CLO_0000020,CL_0000188,CL:0000057,UBERON_0001134,UBERON_0002042,BTO_0004392,BTO:0000236
EX_cerebrum_7,CT,-,CLO_0000001,CL_0000540,CL:0000120,UBERON_0000955,UBERON:0000955,-,BTO:0001798
Pericytes donor2,CT,-,CLO_0000450,CL_0000669,CL_0000066,UBERON_0002384,UBERON_0002220,BTO_0002441,BTO_0006374
Endothelial Cells - Thoracic donor1,CT,-,CLO_0000025,CL_0000115,CL_0000543,UBERON_0001986,UBERON_0002040,-,BTO:0000351
Antigen_presenting_thymus,CT,-,CLO_0000050,-,CL_0000206,UBERON_0002370,UBERON_0005280,-,BTO:0000001
Acinar_pancreas,CT,-,CLO_0000001,CL_0002064,CL_0000173,UBERON_0001264,UBERON_0001004,BTO_0000028,BTO_0005919
CNCC,CT,-,CLO_0037450,CL_0011012,CL_0000001,UBERON_0003099,UBERON:0000010,-,BTO:0000123
HSSY2 shCt,CL,CLO_0050072,CLO_0000001,CL_0000214,CL_0000010,UBERON_0003668,UBERON:0000011,BTO_0006086,BTO_0000123
MCF7_Invasive_ductal_breast_carcinoma_PROG,CL,CLO_0007606,CLO_0000020,CL_0002327,CL:0000001,UBERON_0000310,UBERON_0002048,BTO_0000093,BTO:0000295
CAMA1 ER+/FGFR1-amplified,CL,CLO_0002194,CLO_0000001,CL_0002327,CL_0000001,UBERON_0000310,-,BTO_0005022,BTO:0001519
Sympathoblasts_adrenal,CT,-,CLO_0000020,CL_0002248,CL:0000123,UBERON_0000922,UBERON_0004760,-,BTO:0000273
Thymocytes_thymus_0,CT,-,CLO_0000001,CL_0000893,CL_0000237,UBERON_0002370,UBERON_0002047,BTO_0001372,BTO:0000183
left ventricle_DCM_LV1433,A,-,CLO_0000067,CL_0002494,CL_0000120,UBERON_0002084,UBERON:0002040,BTO_0001629,BTO:0005046
Medulloblastoma Cell Lines,CT,-,CLO_0000501,CL_0002319,CL_0000001,UBERON_0002037,UBERON_0002103,BTO_0001359,BTO:0000132
Fetal liver,A,-,CLO_0000022,CL_0000182,CL_0000123,UBERON_0002107,UBERON_0002103,BTO_0000759,BTO_0000252
CD4+ T Cells donor1,CT,-,CLO_0000010,CL_0000492,CL:0000125,UBERON_0002405,UBERON_0000010,BTO_0002417,BTO_0000356
PLC\PRF\5,CL,CLO_0008458,CLO_0000025,CL_0000182,CL_1000182,UBERON_0002107,UBERON_0001234,BTO_0003492,BTO_0000752
retina adult pool1,A,-,CLO_0000075,CL_0009004,CL_0000108,UBERON_0000966,UBERON_0000023,BTO_0001175,BTO:0000012
HUVEC_Umbilical_Vein_Endothelial_Cells,CL,CLO_0004307,CLO_0000001,CL_0002618,CL_0000120,UBERON_0002331,UBERON_0006122,BTO_0001949,BTO:0000030
MV-4-11,CL,CLO_0007906,CLO_0000001,CL_0000235,CL_0000001,UBERON_0000178,UBERON:0000010,BTO_0006413,BTO:0000808
Fetal Brain Male,A,-,CLO_0000022,CL_0002319,CL_0000122,UBERON_0000955,UBERON_0000954,BTO_0000142,BTO:0000271
U251,CL,-,CLO_0000001,CL_0000125,CL_0000145,UBERON_0000955,UBERON:0000001,BTO_0006221,BTO:0005267
Vascular_endothelial_adrenal,CT,-,CLO_0000020,CL_0002139,CL_0000123,UBERON_0002369,UBERON_0002049,-,BTO:0001853
pulmonary arterial smooth muscle cells_PAH2_sictrl,CT,-,CLO_0000023,CL_0002591,CL_0000120,UBERON_0002111,UBERON_0002101,BTO_0003336,BTO:0000257
COLO-829_melanoma,CL,CLO_0002563,CLO_0000033,CL_0002620,CL_0000001,UBERON_0001003,UBERON_0001015,-,BTO:0000184
VentricleRight,A,-,CLO_0000067,CL_0002494,CL_0000105,UBERON_0002080,UBERON_0001956,BTO_0001630,BTO_0000240
HUDEP-2_LRFKO,CL,-,CLO_0000001,CL_0000038,CL_0000000,UBERON_0012168,UBERON:0007020,-,obo:BTO_0005375
T_D,CL,-,CLO_0000050,CL_0000084,CL_0000001,UBERON_0000178,UBERON:0001000,BTO_0000782,BTO:0000001
LHSAR_prostate_epithelial_cells_HOXB13,CL,-,CLO_0000069,CL_0002231,CL:0000001,UBERON_0002367,UBERON:0002043,-,BTO:0000001
Club-C,CT,-,CLO_0001719,CL_0000158,CL_0000012,UBERON_0002048,UBERON:0000015,-,BTO:0002997
SHEP with tetracycline inducible MYC_DOX_2HR,CL,-,CLO_0000012,CL_0000031,CL:0000134,UBERON_0001016,UBERON_0000955,BTO_0005397,BTO:0000123
Kidney_cortex,A,-,CLO_0000021,CL_1000497,CL_0000128,UBERON_0001225,UBERON_0002105,BTO_0001166,BTO:0001166
H3.3K27M_Tumor-derived cell-line_G477p6_cells,-,-,CLO_0000001,-,CL_0000001,UBERON_0000955,UBERON_0002102,-,BTO:0000143
GMP_BM0828,CT,-,CLO_0000001,CL_0000557,CL_0000000,UBERON_0002371,UBERON_0000010,-,obo:BTO_0001614
Ca9-22,CL,CLO_0051380,CLO_0000001,CL_1001576,CL_0000123,UBERON_0000165,UBERON:0000000,BTO_0005204,BTO_0000123
GIST-48B,CL,-,CLO_0028312,CL_0002319,CL:0000001,UBERON_0001555,UBERON:0005114,-,obo:BTO_0001614
Hilar lymph node,A,-,CLO_0000063,-,CL_0000066,UBERON_0000029,UBERON_0002365,-,BTO_0000252
liver,A,-,CLO_0000001,CL_0000182,CL_0000202,UBERON_0002107,UBERON_0002102,BTO_0000759,BTO_0000052
GICAN,CL,CLO_0003492,CLO_0000012,CL_0000031,CL_0000001,UBERON_0001016,UBERON_0000015,-,BTO_0000099
UM-RC-6,CL,-,CLO_0000001,CL_1000497,CL:0000001,UBERON_0002113,UBERON:0000010,-,BTO_0000000
HCC70_XY018,CL,CLO_0003658,obo:CLO_0000178,CL_0002327,CL:0000001,UBERON_0000310,UBERON_0001000,BTO_0005963,BTO:0005963
UO-31,CL,-,CLO_0000001,CL_1000497,CL_0000001,UBERON_0002113,UBERON:0000310,BTO_0004234,BTO_000031
H3396_breast_carcinoma_ETOH,CL,-,CLO_0000064,CL_0002327,CL_0000001,UBERON_0000310,UBERON_0001005,-,BTO:0000200
GM19238,CL,CLO_0027146,CLO_0000001,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0002105,-,BTO:0001999
PB1022_mono_singles,CT,-,CLO_0000001,-,CL_0000235,UBERON_0000178,UBERON:0001000,-,BTO:0000596
spleen adult pool1,A,-,CLO_0000051,-,CL_0000235,UBERON_0002106,UBERON_0002105,BTO_0001281,BTO:0000115
Vagina,A,-,CLO_0000025,CL_1001578,CL_0000123,UBERON_0000996,UBERON_0002048,-,BTO_0000123
serous cystadenocarcinoma cell line:HTOA,CL,CLO_0051442,CLO_0000023,CL_0000313,CL_0000001,UBERON_0000992,UBERON:0000017,-,BTO:0001234
Hindbrain derived neural stem cells_NS13_H3.3K27M_WT,CT,-,CLO_0000001,CL_0000047,CL_0000123,UBERON_0002028,UBERON_0001956,BTO_0002881,BTO_0000456
Smooth Muscle Cells - Umbilical Artery donor1,CT,-,CLO_0000050,CL_0002594,CL_0000123,UBERON_0012615,UBERON_0002036,-,BTO:0000240
RMS209,CL,-,CLO_0000001,CL_0000737,CL_0000001,UBERON_0002036,-,BTO_0001802,obo:BTO_0002889
RENVM,CL,-,CLO_0000001,CL_0011020,CL_0000001,UBERON_0000955,UBERON_0002359,-,obo:BTO_0001433
gastrocnemius medialis_54y,A,-,CLO_0000057,CL_0000187,CL_0000001,UBERON_0011907,UBERON_0002041,BTO_0000506,BTO:0000423
GM23338,CL,-,CLO_0000000,CL_0002248,CL_0000001,UBERON_0001003,UBERON_0002101,-,obo:BTO_0001577
EP156T_primary_prostate_cells,CL,-,CLO_0000025,CL_0002231,CL:0000120,UBERON_0002367,UBERON:0002362,-,BTO:0000358
HCASMC_Human_coronary_artery_smooth_muscle_cells,CT,-,CLO_0000045,CL_0002592,CL_0000235,UBERON_0002111,UBERON_0002042,BTO_0005101,BTO:0000250
Fibroblast - Gingival donor2,CT,-,CLO_0000055,CL_0000057,CL_0000130,UBERON_0001828,UBERON_0002042,BTO_0004138,BTO:0000115
Fibroblast - Dermal donor3,CT,-,CLO_0000057,CL_0002551,CL_0000235,UBERON_0002067,UBERON_0002041,BTO_0004419,BTO:0000195
U937_adult_acute_monocytic_leukemia,CL,CLO_0009465,CLO_0000055,CL_0000576,CL_0000125,UBERON_0000178,UBERON_0002047,-,BTO:0000210
H3.3K27M_Tumor-derived cell-line_DIPGVI_c27_cells,-,-,CLO_0000063,-,CL_0000001,UBERON_0000955,UBERON_0001000,-,BTO:0000364
CD8 Memory 7pool,CT,-,CLO_0021190,CL_0000909,CL_0000123,UBERON_0002405,UBERON_0000013,-,BTO_0000123
CD14+ monocyte (PB),CT,-,-,CL_0001054,CL:0000242,UBERON_0000178,UBERON_0001003,BTO_0000876,BTO:0000187
NK_cells_G,CT,-,CLO_0031602,CL_0000623,CL:0000235,UBERON_0002405,UBERON_0000037,BTO_0000914,BTO_0000075
Matrix_Fibrob_2_E,CT,-,CLO_0000482,CL_0000057,CL_0000123,UBERON_0002384,UBERON_0001000,BTO_0000452,BTO:0001622
Peripheral Blood Mononuclear Cells donor1,CT,-,CLO_0000031,CL_2000001,CL:0000237,UBERON_0000178,UBERON_0000011,BTO_0001025,BTO:0000001
myotube originated from skeletal muscle myoblast,CT,-,CLO_0000001,CL_0002372,CL_0000001,UBERON_0005090,UBERON_0006102,-,BTO_0000080
MDA-MB-453,CL,CLO_0007640,CLO_0000031,CL_0002327,CL:0000001,UBERON_0000310,UBERON:0001002,BTO_0001908,BTO_0000420
Nucleus Pulposus Cell donor3,CT,-,CLO_0000025,CL_0000138,CL_0000120,UBERON_0002242,UBERON_0002018,BTO_0005498,BTO:0000158
H9_Null,CL,CLO_0003612,CLO_0000001,CL_0000084,CL:0000001,UBERON_0000178,UBERON:0006935,BTO_0001944,BTO_0000680
MEP-CD34,CT,-,CLO_0000001,CL_0000050,CL_0000239,UBERON_0002371,UBERON:0007022,-,BTO_0000245
HSKTC,CL,CLO_0051438,CLO_0000015,CL_2000064,CL_0000012,UBERON_0000992,UBERON_0002374,-,BTO_0000001
Tumor_3_BCC,CT,-,CLO_0000001,CL_0001063,CL:0000001,-,UBERON_0001000,-,BTO:0000191
T_J,CL,-,CLO_0000001,CL_0000084,CL:0000001,UBERON_0000178,UBERON_0001000,BTO_0000782,BTO:0000123
B_C,CT,-,CLO_0000012,CL_0000236,CL_0000001,UBERON_0000178,UBERON:0000017,BTO_0000776,obo:BTO_0001533
Stromal_lung_8,CT,-,CLO_0000032,CL_0000499,CL_0000232,UBERON_0002048,UBERON_0002040,-,BTO:0000268
22Rv1,CL,CLO_0001200,-,CL_0002231,CL_0000001,UBERON_0002367,UBERON:0000011,BTO_0002999,BTO:0005348
MCF7_Invasive_ductal_breast_carcinoma_E2_TNF,CL,CLO_0007606,CLO_0000001,CL_0002327,CL_0000120,UBERON_0000310,UBERON_0001000,BTO_0000093,BTO:0000341
MV411,CL,CLO_0007906,CLO_0000012,CL_0000235,CL_0000001,UBERON_0000178,UBERON_0001234,BTO_0006413,obo:BTO_0001614
GM12869,CL,CLO_0022826,CLO_0000021,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0002100,-,obo:BTO_0001262
T47D_shCtrl_shRING1B_24hr,CL,CLO_0009251,CLO_0000012,CL_0002327,CL_0000002,UBERON_0000310,UBERON:0001011,BTO_0001248,BTO:0002619
Club-D,CT,-,CLO_0000374,CL_0000158,CL_0000123,UBERON_0002048,UBERON_0002104,-,-
HepaRG,CL,-,CLO_0000001,CL_0000182,CL_0000001,UBERON_0002107,UBERON_0000019,BTO_0005736,BTO:0000123
GBM_4250_2,CL,-,obo:CLO_0000178,CL_0000125,CL_0000001,UBERON_0000955,UBERON_0002106,BTO_0001530,obo:BTO_0001614
Goblet_stomach,CT,-,CLO_0000022,CL_1000313,CL_0000066,UBERON_0000945,UBERON_0000018,-,BTO:0000234
Smooth Muscle Cells - Internal Thoracic Artery donor3,CT,-,CLO_0000074,CL_0002593,CL:0000620,UBERON_8480002,UBERON_0002046,-,BTO:0000189
umbilical-cord-derived-mesenchymal-stem-cells_SGA_cycle_0,CT,-,CLO_0000035,CL_0000134,CL_0000001,UBERON_0002331,UBERON_0002040,-,BTO:0000115
Granule_n_cerebellum,CT,-,CLO_0000024,CL_0001031,CL_0000316,UBERON_0002037,UBERON_0002035,BTO_0004278,BTO:0000362
Prostate Epithelial Cells donor2,CT,-,CLO_0000020,CL_0002231,CL_0000123,UBERON_0002367,UBERON_0002042,BTO_0001033,BTO:0000203
SK-MEL-23,CL,-,CLO_0000012,CL_2000000,CL_0000001,UBERON_0001003,UBERON:0000465,BTO_0005333,BTO:0000000
